date,cityid,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh
2020-5-25,11,-0.119,-0.202,-0.0933,-0.00051
2020-5-25,12,-0.141,-0.278,-0.2,-0.0607
2020-5-25,13,-0.256,.,.,-0.0744
2020-5-25,14,-0.182,-0.268,.,-0.0744
2020-5-25,15,-0.139,-0.313,.,-0.000576
2020-5-25,16,-0.121,-0.324,.,-0.0144
2020-5-25,17,-0.135,-0.266,-0.126,-0.0142
2020-5-25,18,-0.0857,-0.183,-0.0805,0.00322
2020-5-25,19,-0.115,-0.256,-0.0708,.
2020-5-25,20,-0.101,-0.208,-0.0604,.
2020-5-25,21,-0.25,-0.224,-0.338,-0.165
2020-5-25,22,-0.206,-0.302,.,.
2020-5-25,23,.,.,.,.
2020-5-25,24,-0.228,.,-0.265,-0.106
2020-5-25,25,-0.238,-0.429,-0.309,-0.1
2020-5-25,26,-0.0666,-0.145,-0.057,.
2020-5-25,27,-0.134,.,-0.104,0.00462
2020-5-25,28,-0.104,.,.,-0.00514
2020-5-25,29,-0.164,-0.158,-0.264,-0.0668
2020-5-25,30,-0.0968,-0.258,-0.0796,-0.00967
2020-5-25,31,-0.0986,-0.167,-0.094,0.00409
2020-5-25,32,-0.17,.,-0.13,-0.0227
2020-5-25,33,-0.131,-0.286,-0.0956,-0.00822
2020-5-25,34,-0.15,-0.287,.,-0.0509
2020-5-25,35,-0.127,-0.293,-0.131,-0.0575
2020-5-25,36,-0.151,-0.303,-0.175,-0.0246
2020-5-25,37,-0.0886,.,-0.101,-0.0216
2020-5-25,38,-0.103,-0.217,-0.0991,-0.00349
2020-5-25,39,-0.111,.,-0.0754,0.0287
2020-5-25,40,-0.066,-0.247,.,0.0219
2020-5-25,41,-0.162,-0.308,-0.211,-0.0658
2020-5-25,42,-0.172,-0.385,-0.189,-0.0401
2020-5-25,43,-0.0668,-0.189,-0.0631,0.031
2020-5-25,44,-0.25,-0.352,-0.226,-0.117
2020-5-25,45,-0.169,.,.,.
2020-5-25,46,-0.117,.,-0.0958,-0.00432
2020-5-25,47,-0.08,-0.185,-0.0647,-0.007
2020-5-25,48,-0.318,.,.,.
2020-5-25,49,-0.147,-0.292,.,.
2020-5-25,50,-0.118,-0.246,-0.0975,-0.0113
2020-5-25,51,.,.,.,.
2020-5-25,52,-0.114,.,-0.0893,-0.0000796
2020-5-25,53,-0.0511,-0.146,-0.0417,0.0232
2020-5-26,1,-0.152,-0.242,-0.173,-0.0806
2020-5-26,2,-0.25,-0.31,-0.313,-0.156
2020-5-26,3,-0.131,-0.263,-0.143,-0.0302
2020-5-26,4,-0.0728,.,-0.0586,-0.0167
2020-5-26,5,-0.0801,-0.268,-0.032,-0.000393
2020-5-26,6,-0.158,-0.379,-0.159,-0.0311
2020-5-26,7,-0.0919,-0.242,-0.0635,-0.00123
2020-5-26,8,-0.228,.,-0.188,-0.0339
2020-5-26,9,-0.158,-0.232,-0.208,-0.0744
2020-5-26,10,-0.0528,-0.198,-0.015,0.022
2020-5-26,11,-0.116,-0.198,-0.0902,0.000881
2020-5-26,12,-0.139,-0.273,-0.198,-0.0591
2020-5-26,13,-0.251,.,.,-0.0705
2020-5-26,14,-0.18,-0.267,.,-0.0728
2020-5-26,15,-0.136,-0.309,.,-0.000117
2020-5-26,16,-0.119,-0.319,.,-0.0131
2020-5-26,17,-0.132,-0.26,-0.123,-0.0124
2020-5-26,18,-0.0831,-0.179,-0.0787,0.00608
2020-5-26,19,-0.112,-0.252,-0.0675,.
2020-5-26,20,-0.099,-0.205,-0.0597,.
2020-5-26,21,-0.247,-0.226,-0.335,-0.163
2020-5-26,22,-0.201,-0.299,.,.
2020-5-26,23,.,.,.,.
2020-5-26,24,-0.226,.,-0.263,-0.102
2020-5-26,25,-0.236,-0.427,-0.307,-0.0985
2020-5-26,26,-0.0644,-0.142,-0.0555,.
2020-5-26,27,-0.131,.,-0.102,0.00837
2020-5-26,28,-0.102,.,.,-0.00373
2020-5-26,29,-0.164,-0.158,-0.264,-0.0662
2020-5-26,30,-0.0931,-0.256,-0.0757,-0.00562
2020-5-26,31,-0.0961,-0.164,-0.091,0.00532
2020-5-26,32,-0.165,.,-0.127,-0.0189
2020-5-26,33,-0.127,-0.285,-0.0913,-0.00371
2020-5-26,34,-0.147,-0.285,.,-0.049
2020-5-26,35,-0.125,-0.292,-0.129,-0.055
2020-5-26,36,-0.15,-0.301,-0.174,-0.0234
2020-5-26,37,-0.0854,.,-0.0976,-0.0186
2020-5-26,38,-0.101,-0.215,-0.0973,-0.00188
2020-5-26,39,-0.108,.,-0.072,0.0298
2020-5-26,40,-0.066,-0.246,.,0.0212
2020-5-26,41,-0.16,-0.308,-0.208,-0.0636
2020-5-26,42,-0.169,-0.384,-0.186,-0.0372
2020-5-26,43,-0.0647,-0.185,-0.0618,0.0331
2020-5-26,44,-0.247,-0.347,-0.224,-0.115
2020-5-26,45,-0.166,.,.,.
2020-5-26,46,-0.114,.,-0.0936,-0.00198
2020-5-26,47,-0.0777,-0.185,-0.0616,-0.00503
2020-5-26,48,-0.317,.,.,.
2020-5-26,49,-0.143,-0.289,.,.
2020-5-26,50,-0.116,-0.245,-0.0953,-0.0097
2020-5-26,51,.,.,.,.
2020-5-26,52,-0.112,.,-0.0877,0.00269
2020-5-26,53,-0.05,-0.144,-0.0416,0.0257
2020-5-27,1,-0.15,-0.242,-0.17,-0.0789
2020-5-27,2,-0.248,-0.307,-0.311,-0.155
2020-5-27,3,-0.129,-0.26,-0.141,-0.0283
2020-5-27,4,-0.0699,.,-0.0567,-0.0151
2020-5-27,5,-0.0779,-0.266,-0.0299,0.00179
2020-5-27,6,-0.155,-0.378,-0.156,-0.0286
2020-5-27,7,-0.0905,-0.24,-0.0614,-0.00172
2020-5-27,8,-0.225,.,-0.186,-0.0312
2020-5-27,9,-0.155,-0.228,-0.206,-0.071
2020-5-27,10,-0.0501,-0.195,-0.0125,0.0244
2020-5-27,11,-0.112,-0.194,-0.0872,0.00228
2020-5-27,12,-0.138,-0.268,-0.197,-0.0577
2020-5-27,13,-0.246,.,.,-0.0667
2020-5-27,14,-0.179,-0.265,.,-0.0714
2020-5-27,15,-0.133,-0.305,.,0.000427
2020-5-27,16,-0.116,-0.314,.,-0.0117
2020-5-27,17,-0.129,-0.255,-0.121,-0.0109
2020-5-27,18,-0.0805,-0.175,-0.0769,0.0089
2020-5-27,19,-0.109,-0.249,-0.0642,.
2020-5-27,20,-0.0975,-0.203,-0.059,.
2020-5-27,21,-0.245,-0.23,-0.331,-0.162
2020-5-27,22,-0.195,-0.295,.,.
2020-5-27,23,.,.,.,.
2020-5-27,24,-0.224,.,-0.261,-0.0992
2020-5-27,25,-0.235,-0.425,-0.306,-0.0969
2020-5-27,26,-0.0622,-0.138,-0.054,.
2020-5-27,27,-0.128,.,-0.0995,0.0119
2020-5-27,28,-0.1,.,.,-0.00241
2020-5-27,29,-0.163,-0.157,-0.264,-0.0656
2020-5-27,30,-0.0897,-0.253,-0.0721,-0.00171
2020-5-27,31,-0.0939,-0.162,-0.0883,0.00655
2020-5-27,32,-0.161,.,-0.124,-0.0152
2020-5-27,33,-0.124,-0.284,-0.0872,0.000797
2020-5-27,34,-0.143,-0.282,.,-0.0469
2020-5-27,35,-0.123,-0.29,-0.126,-0.0528
2020-5-27,36,-0.149,-0.299,-0.174,-0.0222
2020-5-27,37,-0.0825,.,-0.0948,-0.016
2020-5-27,38,-0.0993,-0.213,-0.0956,-0.000234
2020-5-27,39,-0.104,.,-0.0686,0.0311
2020-5-27,40,-0.0663,-0.245,.,0.0197
2020-5-27,41,-0.158,-0.309,-0.206,-0.0614
2020-5-27,42,-0.167,-0.382,-0.184,-0.0344
2020-5-27,43,-0.0628,-0.182,-0.0605,0.0349
2020-5-27,44,-0.245,-0.342,-0.223,-0.113
2020-5-27,45,-0.162,.,.,.
2020-5-27,46,-0.111,.,-0.092,0.0000309
2020-5-27,47,-0.0756,-0.184,-0.0586,-0.00321
2020-5-27,48,-0.315,.,.,.
2020-5-27,49,-0.139,-0.286,.,.
2020-5-27,50,-0.115,-0.244,-0.0934,-0.0083
2020-5-27,51,.,.,.,.
2020-5-27,52,-0.11,.,-0.0858,0.00514
2020-5-27,53,-0.0491,-0.143,-0.0416,0.0283
2020-5-28,1,-0.148,-0.241,-0.168,-0.0773
2020-5-28,2,-0.246,-0.305,-0.31,-0.153
2020-5-28,3,-0.127,-0.258,-0.138,-0.0265
2020-5-28,4,-0.0672,.,-0.0547,-0.0135
2020-5-28,5,-0.0759,-0.263,-0.0281,0.00375
2020-5-28,6,-0.152,-0.377,-0.152,-0.0261
2020-5-28,7,-0.0892,-0.238,-0.0594,-0.00215
2020-5-28,8,-0.222,.,-0.183,-0.0285
2020-5-28,9,-0.151,-0.223,-0.203,-0.0678
2020-5-28,10,-0.0478,-0.192,-0.0105,0.0263
2020-5-28,11,-0.109,-0.19,-0.0843,0.00372
2020-5-28,12,-0.136,-0.264,-0.195,-0.0562
2020-5-28,13,-0.242,.,.,-0.063
2020-5-28,14,-0.178,-0.264,.,-0.0701
2020-5-28,15,-0.13,-0.301,.,0.00116
2020-5-28,16,-0.114,-0.309,.,-0.0101
2020-5-28,17,-0.126,-0.249,-0.118,-0.00983
2020-5-28,18,-0.078,-0.171,-0.075,0.0116
2020-5-28,19,-0.106,-0.246,-0.0612,.
2020-5-28,20,-0.096,-0.2,-0.0584,.
2020-5-28,21,-0.243,-0.233,-0.328,-0.16
2020-5-28,22,-0.19,-0.291,.,.
2020-5-28,23,.,.,.,.
2020-5-28,24,-0.222,.,-0.259,-0.0962
2020-5-28,25,-0.233,-0.423,-0.304,-0.0955
2020-5-28,26,-0.0602,-0.135,-0.0527,.
2020-5-28,27,-0.126,.,-0.097,0.015
2020-5-28,28,-0.0981,.,.,-0.00116
2020-5-28,29,-0.163,-0.157,-0.264,-0.065
2020-5-28,30,-0.0866,-0.251,-0.0688,0.00193
2020-5-28,31,-0.0919,-0.16,-0.0859,0.0078
2020-5-28,32,-0.156,.,-0.12,-0.0115
2020-5-28,33,-0.121,-0.284,-0.0834,0.00511
2020-5-28,34,-0.14,-0.28,.,-0.0446
2020-5-28,35,-0.121,-0.289,-0.124,-0.0508
2020-5-28,36,-0.148,-0.297,-0.173,-0.0208
2020-5-28,37,-0.0799,.,-0.0923,-0.0137
2020-5-28,38,-0.0976,-0.211,-0.0941,0.00145
2020-5-28,39,-0.101,.,-0.0654,0.0326
2020-5-28,40,-0.0668,-0.245,.,0.0176
2020-5-28,41,-0.156,-0.309,-0.204,-0.0592
2020-5-28,42,-0.164,-0.38,-0.181,-0.0319
2020-5-28,43,-0.061,-0.178,-0.0591,0.0362
2020-5-28,44,-0.242,-0.337,-0.222,-0.111
2020-5-28,45,-0.159,.,.,.
2020-5-28,46,-0.108,.,-0.0909,0.0017
2020-5-28,47,-0.0735,-0.184,-0.0558,-0.0016
2020-5-28,48,-0.314,.,.,.
2020-5-28,49,-0.135,-0.283,.,.
2020-5-28,50,-0.114,-0.243,-0.0919,-0.00714
2020-5-28,51,.,.,.,.
2020-5-28,52,-0.108,.,-0.0838,0.00732
2020-5-28,53,-0.0481,-0.142,-0.0416,0.0308
2020-5-29,1,-0.146,-0.24,-0.165,-0.0758
2020-5-29,2,-0.245,-0.303,-0.308,-0.151
2020-5-29,3,-0.124,-0.255,-0.136,-0.0249
2020-5-29,4,-0.0647,.,-0.0528,-0.0121
2020-5-29,5,-0.0742,-0.261,-0.0265,0.00544
2020-5-29,6,-0.149,-0.376,-0.149,-0.0236
2020-5-29,7,-0.0878,-0.236,-0.0575,-0.00248
2020-5-29,8,-0.219,.,-0.181,-0.0259
2020-5-29,9,-0.148,-0.22,-0.2,-0.0647
2020-5-29,10,-0.046,-0.188,-0.00915,0.0276
2020-5-29,11,-0.106,-0.186,-0.0813,0.00526
2020-5-29,12,-0.135,-0.259,-0.194,-0.0549
2020-5-29,13,-0.237,.,.,-0.0595
2020-5-29,14,-0.177,-0.264,.,-0.0691
2020-5-29,15,-0.127,-0.297,.,0.00219
2020-5-29,16,-0.112,-0.304,.,-0.00832
2020-5-29,17,-0.123,-0.244,-0.115,-0.00922
2020-5-29,18,-0.0756,-0.167,-0.0731,0.014
2020-5-29,19,-0.103,-0.244,-0.0583,.
2020-5-29,20,-0.0945,-0.198,-0.0578,.
2020-5-29,21,-0.241,-0.237,-0.325,-0.159
2020-5-29,22,-0.184,-0.287,.,.
2020-5-29,23,.,.,.,.
2020-5-29,24,-0.22,.,-0.258,-0.0934
2020-5-29,25,-0.231,-0.421,-0.302,-0.0943
2020-5-29,26,-0.0584,-0.132,-0.0516,.
2020-5-29,27,-0.123,.,-0.0941,0.0177
2020-5-29,28,-0.096,.,.,-4.73E-06
2020-5-29,29,-0.163,-0.156,-0.264,-0.0643
2020-5-29,30,-0.0839,-0.25,-0.0661,0.00517
2020-5-29,31,-0.0902,-0.159,-0.0838,0.00905
2020-5-29,32,-0.151,.,-0.117,-0.00775
2020-5-29,33,-0.118,-0.284,-0.0798,0.00904
2020-5-29,34,-0.136,-0.279,.,-0.0421
2020-5-29,35,-0.119,-0.287,-0.122,-0.0489
2020-5-29,36,-0.147,-0.295,-0.173,-0.0192
2020-5-29,37,-0.0775,.,-0.0899,-0.012
2020-5-29,38,-0.0961,-0.209,-0.0926,0.00317
2020-5-29,39,-0.0977,.,-0.0623,0.0344
2020-5-29,40,-0.0675,-0.244,.,0.0147
2020-5-29,41,-0.154,-0.31,-0.202,-0.0571
2020-5-29,42,-0.162,-0.378,-0.178,-0.0298
2020-5-29,43,-0.0593,-0.175,-0.0577,0.0371
2020-5-29,44,-0.24,-0.333,-0.222,-0.109
2020-5-29,45,-0.157,.,.,.
2020-5-29,46,-0.106,.,-0.09,0.003
2020-5-29,47,-0.0715,-0.184,-0.0531,-0.000231
2020-5-29,48,-0.312,.,.,.
2020-5-29,49,-0.131,-0.28,.,.
2020-5-29,50,-0.113,-0.243,-0.0908,-0.00625
2020-5-29,51,.,.,.,.
2020-5-29,52,-0.106,.,-0.0816,0.00925
2020-5-29,53,-0.0472,-0.14,-0.0416,0.0332
2020-5-30,1,-0.144,-0.239,-0.163,-0.0743
2020-5-30,2,-0.243,-0.3,-0.307,-0.15
2020-5-30,3,-0.122,-0.253,-0.134,-0.0234
2020-5-30,4,-0.0624,.,-0.051,-0.0108
2020-5-30,5,-0.0727,-0.26,-0.0252,0.00684
2020-5-30,6,-0.147,-0.375,-0.146,-0.0212
2020-5-30,7,-0.0865,-0.234,-0.0557,-0.00265
2020-5-30,8,-0.215,.,-0.179,-0.0234
2020-5-30,9,-0.145,-0.217,-0.197,-0.0618
2020-5-30,10,-0.0446,-0.185,-0.00846,0.0283
2020-5-30,11,-0.104,-0.183,-0.0784,0.00694
2020-5-30,12,-0.133,-0.254,-0.193,-0.0537
2020-5-30,13,-0.233,.,.,-0.056
2020-5-30,14,-0.176,-0.264,.,-0.0682
2020-5-30,15,-0.125,-0.293,.,0.00357
2020-5-30,16,-0.11,-0.3,.,-0.00637
2020-5-30,17,-0.12,-0.24,-0.112,-0.00906
2020-5-30,18,-0.0734,-0.164,-0.0711,0.0161
2020-5-30,19,-0.101,-0.242,-0.0558,.
2020-5-30,20,-0.093,-0.195,-0.0572,.
2020-5-30,21,-0.239,-0.24,-0.322,-0.158
2020-5-30,22,-0.179,-0.282,.,.
2020-5-30,23,.,.,.,.
2020-5-30,24,-0.218,.,-0.256,-0.0908
2020-5-30,25,-0.23,-0.419,-0.301,-0.0932
2020-5-30,26,-0.0569,-0.129,-0.0507,.
2020-5-30,27,-0.12,.,-0.0911,0.0199
2020-5-30,28,-0.0939,.,.,0.00106
2020-5-30,29,-0.162,-0.155,-0.263,-0.0635
2020-5-30,30,-0.0818,-0.248,-0.0639,0.00792
2020-5-30,31,-0.0886,-0.157,-0.0821,0.0103
2020-5-30,32,-0.146,.,-0.113,-0.00411
2020-5-30,33,-0.116,-0.283,-0.0766,0.0124
2020-5-30,34,-0.133,-0.278,.,-0.0394
2020-5-30,35,-0.117,-0.285,-0.12,-0.0471
2020-5-30,36,-0.145,-0.293,-0.173,-0.0174
2020-5-30,37,-0.0754,.,-0.0878,-0.0107
2020-5-30,38,-0.0945,-0.208,-0.0911,0.0049
2020-5-30,39,-0.0946,.,-0.0594,0.0364
2020-5-30,40,-0.0683,-0.243,.,0.0114
2020-5-30,41,-0.153,-0.311,-0.201,-0.055
2020-5-30,42,-0.16,-0.375,-0.175,-0.0283
2020-5-30,43,-0.0578,-0.172,-0.0563,0.0376
2020-5-30,44,-0.238,-0.33,-0.222,-0.107
2020-5-30,45,-0.154,.,.,.
2020-5-30,46,-0.104,.,-0.0894,0.00395
2020-5-30,47,-0.0696,-0.183,-0.0504,0.000831
2020-5-30,48,-0.311,.,.,.
2020-5-30,49,-0.127,-0.276,.,.
2020-5-30,50,-0.112,-0.242,-0.0902,-0.0057
2020-5-30,51,.,.,.,.
2020-5-30,52,-0.103,.,-0.079,0.0109
2020-5-30,53,-0.0462,-0.139,-0.0416,0.0352
2020-5-31,1,-0.142,-0.238,-0.161,-0.0731
2020-5-31,2,-0.242,-0.297,-0.306,-0.148
2020-5-31,3,-0.121,-0.251,-0.132,-0.0222
2020-5-31,4,-0.0603,.,-0.0492,-0.00967
2020-5-31,5,-0.0715,-0.258,-0.024,0.00794
2020-5-31,6,-0.144,-0.373,-0.142,-0.019
2020-5-31,7,-0.0851,-0.231,-0.054,-0.00267
2020-5-31,8,-0.212,.,-0.178,-0.021
2020-5-31,9,-0.142,-0.214,-0.194,-0.0591
2020-5-31,10,-0.0438,-0.182,-0.00842,0.0285
2020-5-31,11,-0.101,-0.18,-0.0755,0.00876
2020-5-31,12,-0.132,-0.251,-0.191,-0.0526
2020-5-31,13,-0.229,.,.,-0.0526
2020-5-31,14,-0.175,-0.264,.,-0.0676
2020-5-31,15,-0.122,-0.29,.,0.00529
2020-5-31,16,-0.108,-0.296,.,-0.00426
2020-5-31,17,-0.117,-0.235,-0.109,-0.00933
2020-5-31,18,-0.0713,-0.162,-0.0691,0.0178
2020-5-31,19,-0.0991,-0.24,-0.0536,.
2020-5-31,20,-0.0915,-0.193,-0.0565,.
2020-5-31,21,-0.237,-0.243,-0.32,-0.156
2020-5-31,22,-0.173,-0.278,.,.
2020-5-31,23,.,.,.,.
2020-5-31,24,-0.216,.,-0.254,-0.0885
2020-5-31,25,-0.228,-0.416,-0.299,-0.0924
2020-5-31,26,-0.0555,-0.127,-0.0499,.
2020-5-31,27,-0.117,.,-0.0878,0.0215
2020-5-31,28,-0.0918,.,.,0.00201
2020-5-31,29,-0.161,-0.154,-0.262,-0.0627
2020-5-31,30,-0.0801,-0.247,-0.0624,0.0101
2020-5-31,31,-0.0872,-0.156,-0.0808,0.0115
2020-5-31,32,-0.141,.,-0.11,-0.000572
2020-5-31,33,-0.114,-0.283,-0.0737,0.015
2020-5-31,34,-0.13,-0.277,.,-0.0368
2020-5-31,35,-0.115,-0.284,-0.118,-0.0455
2020-5-31,36,-0.144,-0.291,-0.173,-0.0155
2020-5-31,37,-0.0736,.,-0.0859,-0.00994
2020-5-31,38,-0.0929,-0.207,-0.0895,0.00662
2020-5-31,39,-0.0918,.,-0.0567,0.0385
2020-5-31,40,-0.069,-0.243,.,0.00776
2020-5-31,41,-0.151,-0.312,-0.199,-0.0531
2020-5-31,42,-0.158,-0.372,-0.173,-0.0273
2020-5-31,43,-0.0565,-0.17,-0.0548,0.0375
2020-5-31,44,-0.237,-0.327,-0.222,-0.105
2020-5-31,45,-0.152,.,.,.
2020-5-31,46,-0.102,.,-0.0889,0.00457
2020-5-31,47,-0.0678,-0.183,-0.0477,0.00157
2020-5-31,48,-0.309,.,.,.
2020-5-31,49,-0.123,-0.271,.,.
2020-5-31,50,-0.112,-0.242,-0.0902,-0.00554
2020-5-31,51,.,.,.,.
2020-5-31,52,-0.101,.,-0.0762,0.0124
2020-5-31,53,-0.0454,-0.137,-0.0415,0.0368
2020-6-1,1,-0.14,-0.237,-0.159,-0.0719
2020-6-1,2,-0.24,-0.295,-0.304,-0.147
2020-6-1,3,-0.119,-0.249,-0.13,-0.0211
2020-6-1,4,-0.0585,.,-0.0475,-0.00869
2020-6-1,5,-0.0706,-0.257,-0.0231,0.00877
2020-6-1,6,-0.141,-0.372,-0.139,-0.0169
2020-6-1,7,-0.0838,-0.229,-0.0524,-0.00254
2020-6-1,8,-0.209,.,-0.176,-0.0187
2020-6-1,9,-0.14,-0.212,-0.19,-0.0567
2020-6-1,10,-0.0433,-0.179,-0.00893,0.0281
2020-6-1,11,-0.0979,-0.176,-0.0727,0.0107
2020-6-1,12,-0.13,-0.248,-0.19,-0.0515
2020-6-1,13,-0.224,.,.,-0.0492
2020-6-1,14,-0.174,-0.264,.,-0.0671
2020-6-1,15,-0.12,-0.286,.,0.00726
2020-6-1,16,-0.106,-0.292,.,-0.00202
2020-6-1,17,-0.115,-0.231,-0.106,-0.00996
2020-6-1,18,-0.0693,-0.159,-0.0671,0.0192
2020-6-1,19,-0.0972,-0.239,-0.0516,.
2020-6-1,20,-0.09,-0.191,-0.0558,.
2020-6-1,21,-0.236,-0.246,-0.318,-0.155
2020-6-1,22,-0.169,-0.273,.,.
2020-6-1,23,.,.,.,.
2020-6-1,24,-0.215,.,-0.252,-0.0865
2020-6-1,25,-0.227,-0.414,-0.297,-0.0918
2020-6-1,26,-0.0544,-0.124,-0.0492,.
2020-6-1,27,-0.114,.,-0.0844,0.0227
2020-6-1,28,-0.0898,.,.,0.00279
2020-6-1,29,-0.16,-0.152,-0.261,-0.0619
2020-6-1,30,-0.0789,-0.246,-0.0614,0.0117
2020-6-1,31,-0.0861,-0.154,-0.0799,0.0127
2020-6-1,32,-0.137,.,-0.106,0.00279
2020-6-1,33,-0.112,-0.283,-0.0712,0.0169
2020-6-1,34,-0.128,-0.276,.,-0.0342
2020-6-1,35,-0.113,-0.282,-0.116,-0.0439
2020-6-1,36,-0.143,-0.288,-0.172,-0.0134
2020-6-1,37,-0.0721,.,-0.0842,-0.00967
2020-6-1,38,-0.0914,-0.205,-0.088,0.00829
2020-6-1,39,-0.0891,.,-0.0542,0.0407
2020-6-1,40,-0.0696,-0.242,.,0.00389
2020-6-1,41,-0.15,-0.313,-0.198,-0.0513
2020-6-1,42,-0.156,-0.369,-0.17,-0.0269
2020-6-1,43,-0.0554,-0.168,-0.0534,0.0371
2020-6-1,44,-0.236,-0.324,-0.223,-0.103
2020-6-1,45,-0.151,.,.,.
2020-6-1,46,-0.0996,.,-0.0885,0.00494
2020-6-1,47,-0.0661,-0.183,-0.0452,0.00201
2020-6-1,48,-0.308,.,.,.
2020-6-1,49,-0.119,-0.266,.,.
2020-6-1,50,-0.112,-0.242,-0.0906,-0.00577
2020-6-1,51,.,.,.,.
2020-6-1,52,-0.098,.,-0.0731,0.0137
2020-6-1,53,-0.0446,-0.135,-0.0414,0.0379
2020-6-2,1,-0.139,-0.236,-0.157,-0.0709
2020-6-2,2,-0.239,-0.292,-0.303,-0.146
2020-6-2,3,-0.117,-0.247,-0.128,-0.0202
2020-6-2,4,-0.057,.,-0.0458,-0.00787
2020-6-2,5,-0.0697,-0.256,-0.0223,0.00933
2020-6-2,6,-0.139,-0.37,-0.136,-0.015
2020-6-2,7,-0.0825,-0.227,-0.0511,-0.0023
2020-6-2,8,-0.205,.,-0.174,-0.0166
2020-6-2,9,-0.137,-0.21,-0.187,-0.0547
2020-6-2,10,-0.0434,-0.176,-0.00987,0.0271
2020-6-2,11,-0.0952,-0.174,-0.0699,0.0127
2020-6-2,12,-0.129,-0.245,-0.189,-0.0506
2020-6-2,13,-0.22,.,.,-0.046
2020-6-2,14,-0.173,-0.265,.,-0.0669
2020-6-2,15,-0.118,-0.283,.,0.00934
2020-6-2,16,-0.104,-0.289,.,0.000281
2020-6-2,17,-0.113,-0.228,-0.103,-0.0109
2020-6-2,18,-0.0676,-0.157,-0.0651,0.02
2020-6-2,19,-0.0955,-0.238,-0.0499,.
2020-6-2,20,-0.0886,-0.189,-0.0551,.
2020-6-2,21,-0.235,-0.248,-0.317,-0.155
2020-6-2,22,-0.164,-0.268,.,.
2020-6-2,23,.,.,.,.
2020-6-2,24,-0.213,.,-0.25,-0.0849
2020-6-2,25,-0.226,-0.412,-0.295,-0.0914
2020-6-2,26,-0.0535,-0.122,-0.0488,.
2020-6-2,27,-0.112,.,-0.081,0.0234
2020-6-2,28,-0.0879,.,.,0.00336
2020-6-2,29,-0.159,-0.151,-0.26,-0.061
2020-6-2,30,-0.0781,-0.244,-0.0611,0.0128
2020-6-2,31,-0.0851,-0.153,-0.0792,0.0138
2020-6-2,32,-0.133,.,-0.103,0.00591
2020-6-2,33,-0.11,-0.282,-0.069,0.018
2020-6-2,34,-0.125,-0.275,.,-0.0318
2020-6-2,35,-0.111,-0.28,-0.114,-0.0425
2020-6-2,36,-0.141,-0.286,-0.172,-0.0112
2020-6-2,37,-0.0709,.,-0.0828,-0.00982
2020-6-2,38,-0.0898,-0.204,-0.0863,0.00989
2020-6-2,39,-0.0867,.,-0.0518,0.0429
2020-6-2,40,-0.0701,-0.241,.,7.39E-06
2020-6-2,41,-0.149,-0.313,-0.197,-0.0498
2020-6-2,42,-0.154,-0.365,-0.168,-0.027
2020-6-2,43,-0.0542,-0.165,-0.0519,0.0363
2020-6-2,44,-0.235,-0.322,-0.223,-0.102
2020-6-2,45,-0.149,.,.,.
2020-6-2,46,-0.0976,.,-0.0879,0.00512
2020-6-2,47,-0.0646,-0.182,-0.0427,0.00221
2020-6-2,48,-0.306,.,.,.
2020-6-2,49,-0.115,-0.261,.,.
2020-6-2,50,-0.113,-0.242,-0.0915,-0.0064
2020-6-2,51,.,.,.,.
2020-6-2,52,-0.0952,.,-0.0699,0.0149
2020-6-2,53,-0.0439,-0.134,-0.0411,0.0384
2020-6-3,1,-0.137,-0.235,-0.155,-0.0701
2020-6-3,2,-0.237,-0.289,-0.301,-0.145
2020-6-3,3,-0.116,-0.245,-0.126,-0.0195
2020-6-3,4,-0.0557,.,-0.0443,-0.00719
2020-6-3,5,-0.0691,-0.255,-0.0215,0.00967
2020-6-3,6,-0.136,-0.368,-0.133,-0.0133
2020-6-3,7,-0.0812,-0.224,-0.0499,-0.00198
2020-6-3,8,-0.201,.,-0.172,-0.0145
2020-6-3,9,-0.134,-0.208,-0.184,-0.053
2020-6-3,10,-0.0437,-0.174,-0.0111,0.0255
2020-6-3,11,-0.0926,-0.171,-0.0673,0.0147
2020-6-3,12,-0.128,-0.244,-0.188,-0.0498
2020-6-3,13,-0.215,.,.,-0.0431
2020-6-3,14,-0.172,-0.265,.,-0.0668
2020-6-3,15,-0.116,-0.281,.,0.0114
2020-6-3,16,-0.102,-0.286,.,0.0026
2020-6-3,17,-0.111,-0.225,-0.0994,-0.012
2020-6-3,18,-0.066,-0.155,-0.0631,0.0204
2020-6-3,19,-0.094,-0.237,-0.0483,.
2020-6-3,20,-0.0873,-0.187,-0.0542,.
2020-6-3,21,-0.234,-0.251,-0.315,-0.154
2020-6-3,22,-0.16,-0.263,.,.
2020-6-3,23,.,.,.,.
2020-6-3,24,-0.211,.,-0.248,-0.0836
2020-6-3,25,-0.225,-0.41,-0.293,-0.0912
2020-6-3,26,-0.0529,-0.12,-0.0485,.
2020-6-3,27,-0.109,.,-0.0776,0.0237
2020-6-3,28,-0.0861,.,.,0.00366
2020-6-3,29,-0.157,-0.149,-0.258,-0.0602
2020-6-3,30,-0.0778,-0.243,-0.0612,0.0132
2020-6-3,31,-0.0842,-0.151,-0.0787,0.0148
2020-6-3,32,-0.129,.,-0.0992,0.00868
2020-6-3,33,-0.109,-0.282,-0.0672,0.0182
