date,cityid,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2020-6-9,48,-0.327,-0.119,-0.251,-0.57,-0.313,0.137,-0.164
2020-6-9,49,-0.0943,0.05,1.11,-0.239,-0.303,0.0871,-0.102
2020-6-9,50,-0.194,0.0314,0.523,-0.487,-0.329,0.107,-0.128
2020-6-9,51,-0.0943,0.0457,0.947,-0.211,-0.296,0.104,-0.119
2020-6-9,52,-0.107,0.0486,0.794,-0.203,-0.303,0.0886,-0.101
2020-6-9,53,-0.0371,0.04,0.383,-7.98E-10,-0.256,0.0629,-0.071
2020-6-10,1,-0.366,-0.0886,-0.109,-0.396,-0.347,0.147,-0.178
2020-6-10,2,-0.47,-0.115,0.541,-0.529,-0.46,0.181,-0.212
2020-6-10,3,-0.271,-0.0757,0.386,-0.456,-0.377,0.13,-0.149
2020-6-10,4,-0.146,-0.0343,0.0371,-0.429,-0.301,0.106,-0.123
2020-6-10,5,-0.196,-0.0786,-0.177,-0.337,-0.319,0.11,-0.128
2020-6-10,6,-0.366,-0.0757,-0.124,-0.466,-0.353,0.144,-0.173
2020-6-10,7,-0.174,-0.0471,0.111,-0.311,-0.321,0.104,-0.123
2020-6-10,8,-0.204,-0.0514,-0.204,-0.394,-0.373,0.111,-0.135
2020-6-10,9,-0.4,-0.133,0.453,-0.559,-0.477,0.186,-0.217
2020-6-10,10,-0.119,0.00286,0.447,-0.506,-0.299,0.1,-0.116
2020-6-10,11,-0.167,-0.02,-0.223,-0.297,-0.326,0.106,-0.123
2020-6-10,12,-0.506,-0.116,0.241,-0.596,-0.484,0.22,-0.257
2020-6-10,13,-0.17,-0.0286,1.03,-0.377,-0.357,0.0971,-0.11
2020-6-10,14,-0.363,-0.184,-0.0271,-0.464,-0.397,0.13,-0.15
2020-6-10,15,-0.169,-0.0271,0.777,-0.327,-0.341,0.107,-0.118
2020-6-10,16,-0.276,-0.119,0.0771,-0.509,-0.397,0.147,-0.171
2020-6-10,17,-0.223,-0.0457,0.289,-0.481,-0.364,0.117,-0.135
2020-6-10,18,-0.154,0.01,0.624,-0.214,-0.299,0.0786,-0.0857
2020-6-10,19,-0.16,-0.0414,-0.146,-0.301,-0.301,0.107,-0.13
2020-6-10,20,-0.126,-0.01,-0.0543,-0.291,-0.261,0.0886,-0.102
2020-6-10,21,-0.66,-0.263,-0.184,-0.669,-0.556,0.251,-0.299
2020-6-10,22,-0.194,-0.05,-0.444,-0.204,-0.289,0.124,-0.149
2020-6-10,23,-0.261,-0.0757,0.543,-0.264,-0.357,0.117,-0.135
2020-6-10,24,-0.419,-0.0743,0.3,-0.474,-0.417,0.14,-0.169
2020-6-10,25,-0.49,-0.186,0.226,-0.686,-0.47,0.18,-0.214
2020-6-10,26,-0.0543,0.0771,0.603,-0.121,-0.251,0.06,-0.0679
2020-6-10,27,-0.163,0.106,1.16,-0.169,-0.31,0.09,-0.101
2020-6-10,28,-0.339,-0.0486,0.347,-0.567,-0.376,0.12,-0.139
2020-6-10,29,-0.527,-0.194,-0.25,-0.63,-0.507,0.186,-0.214
2020-6-10,30,-0.22,-0.00571,0.114,-0.461,-0.35,0.107,-0.123
2020-6-10,31,-0.183,-0.0157,1.37,-0.211,-0.296,0.0943,-0.104
2020-6-10,32,-0.151,0.0271,0.349,-0.297,-0.313,0.106,-0.124
2020-6-10,33,-0.216,-0.0714,-0.227,-0.314,-0.296,0.0986,-0.117
2020-6-10,34,-0.247,0.0571,-0.0286,-0.166,-0.273,0.0729,-0.0835
2020-6-10,35,-0.297,0.01,0.237,-0.396,-0.329,0.111,-0.13
2020-6-10,36,-0.286,-0.127,-0.106,-0.533,-0.42,0.141,-0.164
2020-6-10,37,-0.131,0.01,0.41,-0.121,-0.28,0.0729,-0.0811
2020-6-10,38,-0.294,-0.144,-0.503,-0.524,-0.299,0.143,-0.173
2020-6-10,39,-0.234,-0.0671,0.467,-0.536,-0.393,0.137,-0.158
2020-6-10,40,-0.15,0.0714,0.686,-0.191,-0.294,0.103,-0.116
2020-6-10,41,-0.501,-0.123,0.276,-0.587,-0.437,0.193,-0.229
2020-6-10,42,-0.316,-0.0543,1.13,-0.604,-0.407,0.141,-0.16
2020-6-10,43,-0.231,-0.127,-0.31,-0.521,-0.326,0.126,-0.152
2020-6-10,44,-0.523,-0.2,-0.517,-0.481,-0.444,0.161,-0.209
2020-6-10,45,-0.0371,0.0157,0.853,-0.116,-0.241,0.0586,-0.0647
2020-6-10,46,-0.15,0.00857,1.42,-0.226,-0.306,0.0829,-0.0914
2020-6-10,47,-0.186,0.0429,0.229,-0.08,-0.261,0.0714,-0.0832
2020-6-10,48,-0.326,-0.124,-0.259,-0.569,-0.311,0.136,-0.162
2020-6-10,49,-0.0914,0.0486,1.13,-0.247,-0.303,0.0857,-0.101
2020-6-10,50,-0.193,0.0214,0.556,-0.486,-0.329,0.106,-0.127
2020-6-10,51,-0.0829,0.0457,0.969,-0.21,-0.296,0.103,-0.117
2020-6-10,52,-0.103,0.05,0.823,-0.21,-0.303,0.0857,-0.0981
2020-6-10,53,-0.0357,0.0357,0.42,-0.00857,-0.256,0.0629,-0.071
2020-6-11,1,-0.357,-0.0886,-0.0986,-0.391,-0.344,0.144,-0.175
2020-6-11,2,-0.468,-0.121,0.479,-0.53,-0.458,0.18,-0.212
2020-6-11,3,-0.26,-0.0729,0.44,-0.446,-0.374,0.126,-0.145
2020-6-11,4,-0.144,-0.0357,0.05,-0.427,-0.3,0.106,-0.123
2020-6-11,5,-0.193,-0.0814,-0.16,-0.339,-0.317,0.109,-0.127
2020-6-11,6,-0.359,-0.0743,-0.0929,-0.463,-0.353,0.141,-0.171
2020-6-11,7,-0.171,-0.0486,0.124,-0.31,-0.32,0.103,-0.121
2020-6-11,8,-0.201,-0.0514,-0.194,-0.394,-0.371,0.11,-0.133
2020-6-11,9,-0.394,-0.136,0.453,-0.554,-0.476,0.184,-0.216
2020-6-11,10,-0.116,0.00143,0.459,-0.503,-0.299,0.0986,-0.114
2020-6-11,11,-0.167,-0.02,-0.216,-0.294,-0.324,0.106,-0.123
2020-6-11,12,-0.5,-0.12,0.254,-0.594,-0.483,0.219,-0.256
2020-6-11,13,-0.157,-0.0257,1.08,-0.373,-0.354,0.0943,-0.107
2020-6-11,14,-0.36,-0.18,-0.0529,-0.456,-0.394,0.13,-0.15
2020-6-11,15,-0.157,-0.02,0.899,-0.321,-0.339,0.101,-0.112
2020-6-11,16,-0.273,-0.12,0.0757,-0.507,-0.396,0.146,-0.17
2020-6-11,17,-0.221,-0.0457,0.28,-0.48,-0.363,0.116,-0.134
2020-6-11,18,-0.149,0.00857,0.689,-0.206,-0.297,0.0757,-0.0828
2020-6-11,19,-0.156,-0.0414,-0.109,-0.294,-0.3,0.104,-0.127
2020-6-11,20,-0.116,-0.00571,-0.00429,-0.281,-0.26,0.0857,-0.0987
2020-6-11,21,-0.659,-0.269,-0.186,-0.667,-0.553,0.25,-0.297
2020-6-11,22,-0.194,-0.0529,-0.44,-0.204,-0.287,0.123,-0.148
2020-6-11,23,-0.263,-0.0786,0.549,-0.264,-0.356,0.117,-0.135
2020-6-11,24,-0.419,-0.08,0.29,-0.473,-0.416,0.139,-0.168
2020-6-11,25,-0.494,-0.199,0.15,-0.684,-0.469,0.183,-0.217
2020-6-11,26,-0.0514,0.0786,0.624,-0.116,-0.25,0.0586,-0.0665
2020-6-11,27,-0.151,0.111,1.27,-0.159,-0.307,0.0857,-0.0971
2020-6-11,28,-0.333,-0.0471,0.366,-0.563,-0.376,0.119,-0.138
2020-6-11,29,-0.527,-0.193,-0.259,-0.629,-0.506,0.186,-0.214
2020-6-11,30,-0.214,-0.00857,0.136,-0.454,-0.349,0.104,-0.121
2020-6-11,31,-0.176,-0.0171,1.37,-0.22,-0.293,0.0929,-0.103
2020-6-11,32,-0.151,0.0229,0.354,-0.296,-0.311,0.106,-0.124
2020-6-11,33,-0.214,-0.0757,-0.217,-0.319,-0.296,0.0986,-0.117
2020-6-11,34,-0.246,0.0514,-0.0171,-0.167,-0.273,0.0729,-0.0835
2020-6-11,35,-0.291,0.00429,0.254,-0.39,-0.327,0.109,-0.127
2020-6-11,36,-0.28,-0.124,-0.0943,-0.531,-0.419,0.14,-0.163
2020-6-11,37,-0.129,0.01,0.434,-0.126,-0.279,0.0714,-0.0796
2020-6-11,38,-0.289,-0.14,-0.474,-0.517,-0.297,0.139,-0.169
2020-6-11,39,-0.237,-0.0743,0.404,-0.543,-0.394,0.139,-0.16
2020-6-11,40,-0.149,0.0614,0.73,-0.186,-0.293,0.101,-0.115
2020-6-11,41,-0.497,-0.127,0.296,-0.584,-0.436,0.191,-0.227
2020-6-11,42,-0.309,-0.06,1.18,-0.597,-0.404,0.139,-0.157
2020-6-11,43,-0.226,-0.127,-0.299,-0.517,-0.324,0.123,-0.15
2020-6-11,44,-0.519,-0.203,-0.519,-0.486,-0.441,0.16,-0.207
2020-6-11,45,-0.0329,0.0129,0.9,-0.113,-0.241,0.0586,-0.0647
2020-6-11,46,-0.143,0.00571,1.5,-0.217,-0.304,0.08,-0.0885
2020-6-11,47,-0.183,0.0386,0.246,-0.0743,-0.26,0.0714,-0.0832
2020-6-11,48,-0.32,-0.127,-0.249,-0.574,-0.329,0.139,-0.165
2020-6-11,49,-0.0914,0.0414,1.12,-0.247,-0.303,0.0843,-0.0992
2020-6-11,50,-0.193,0.0171,0.574,-0.483,-0.327,0.104,-0.125
2020-6-11,51,-0.0786,0.0414,0.951,-0.21,-0.296,0.103,-0.117
2020-6-11,52,-0.0986,0.0514,0.854,-0.207,-0.301,0.0843,-0.0967
2020-6-11,53,-0.0357,0.0343,0.48,-0.00857,-0.256,0.0629,-0.071
2020-6-12,1,-0.349,-0.0871,-0.08,-0.386,-0.343,0.141,-0.172
2020-6-12,2,-0.455,-0.106,0.584,-0.52,-0.453,0.173,-0.205
2020-6-12,3,-0.253,-0.0743,0.463,-0.437,-0.371,0.121,-0.141
2020-6-12,4,-0.144,-0.0371,0.0586,-0.426,-0.3,0.106,-0.123
2020-6-12,5,-0.193,-0.0814,-0.156,-0.34,-0.317,0.107,-0.125
2020-6-12,6,-0.353,-0.0729,-0.0571,-0.456,-0.351,0.139,-0.168
2020-6-12,7,-0.167,-0.0486,0.137,-0.307,-0.319,0.101,-0.12
2020-6-12,8,-0.199,-0.0514,-0.193,-0.396,-0.37,0.109,-0.132
2020-6-12,9,-0.391,-0.139,0.449,-0.549,-0.476,0.184,-0.216
2020-6-12,10,-0.114,0,0.473,-0.499,-0.299,0.0971,-0.113
2020-6-12,11,-0.166,-0.02,-0.209,-0.291,-0.324,0.104,-0.122
2020-6-12,12,-0.497,-0.123,0.26,-0.593,-0.483,0.216,-0.253
2020-6-12,13,-0.149,-0.03,1.09,-0.366,-0.351,0.09,-0.103
2020-6-12,14,-0.346,-0.161,0.01,-0.443,-0.389,0.123,-0.143
2020-6-12,15,-0.153,-0.0214,0.947,-0.316,-0.337,0.0986,-0.11
2020-6-12,16,-0.27,-0.12,0.08,-0.509,-0.394,0.144,-0.169
2020-6-12,17,-0.217,-0.0429,0.327,-0.477,-0.363,0.113,-0.131
2020-6-12,18,-0.139,0.0143,0.733,-0.201,-0.296,0.0729,-0.0801
2020-6-12,19,-0.153,-0.0414,-0.0943,-0.293,-0.3,0.103,-0.126
2020-6-12,20,-0.106,0.00429,0.0371,-0.273,-0.259,0.0814,-0.0946
2020-6-12,21,-0.656,-0.273,-0.169,-0.667,-0.55,0.247,-0.294
2020-6-12,22,-0.191,-0.0514,-0.434,-0.2,-0.29,0.12,-0.145
2020-6-12,23,-0.253,-0.0714,0.637,-0.249,-0.353,0.111,-0.129
2020-6-12,24,-0.423,-0.0857,0.236,-0.476,-0.417,0.139,-0.168
2020-6-12,25,-0.486,-0.193,0.201,-0.679,-0.466,0.177,-0.211
2020-6-12,26,-0.05,0.0743,0.642,-0.111,-0.249,0.0586,-0.0665
2020-6-12,27,-0.149,0.11,1.28,-0.163,-0.306,0.0829,-0.0943
2020-6-12,28,-0.329,-0.05,0.364,-0.56,-0.376,0.117,-0.136
2020-6-12,29,-0.521,-0.183,-0.233,-0.624,-0.503,0.18,-0.209
2020-6-12,30,-0.21,-0.0129,0.167,-0.449,-0.347,0.101,-0.118
2020-6-12,31,-0.17,-0.0143,1.35,-0.221,-0.291,0.0914,-0.102
2020-6-12,32,-0.15,0.0186,0.349,-0.291,-0.31,0.104,-0.122
2020-6-12,33,-0.216,-0.0771,-0.221,-0.317,-0.296,0.0971,-0.116
2020-6-12,34,-0.244,0.0471,-5.32E-10,-0.161,-0.273,0.0729,-0.0835
2020-6-12,35,-0.287,-0.00286,0.251,-0.387,-0.327,0.107,-0.125
2020-6-12,36,-0.271,-0.121,-0.0586,-0.527,-0.416,0.137,-0.16
2020-6-12,37,-0.126,0.0114,0.457,-0.13,-0.276,0.0686,-0.0769
2020-6-12,38,-0.286,-0.14,-0.454,-0.513,-0.296,0.136,-0.166
2020-6-12,39,-0.233,-0.07,0.451,-0.541,-0.393,0.136,-0.157
2020-6-12,40,-0.144,0.0586,0.776,-0.176,-0.291,0.0986,-0.112
2020-6-12,41,-0.493,-0.133,0.309,-0.581,-0.434,0.19,-0.226
2020-6-12,42,-0.303,-0.0671,1.2,-0.59,-0.401,0.137,-0.156
2020-6-12,43,-0.221,-0.124,-0.269,-0.509,-0.323,0.12,-0.147
2020-6-12,44,-0.517,-0.214,-0.524,-0.479,-0.44,0.157,-0.204
2020-6-12,45,-0.0329,0.00857,0.937,-0.114,-0.24,0.0586,-0.0647
2020-6-12,46,-0.139,0.00714,1.53,-0.209,-0.303,0.0786,-0.0871
2020-6-12,47,-0.18,0.0343,0.263,-0.0614,-0.26,0.07,-0.0818
2020-6-12,48,-0.321,-0.136,-0.247,-0.573,-0.334,0.139,-0.165
2020-6-12,49,-0.0886,0.0386,1.12,-0.246,-0.301,0.0829,-0.0978
2020-6-12,50,-0.193,0.01,0.603,-0.481,-0.329,0.103,-0.124
2020-6-12,51,-0.0729,0.0414,0.969,-0.201,-0.296,0.101,-0.116
2020-6-12,52,-0.0957,0.0543,0.876,-0.211,-0.303,0.0814,-0.0939
2020-6-12,53,-0.0357,0.03,0.513,-0.0114,-0.257,0.0629,-0.071
2020-6-13,1,-0.343,-0.0871,-0.07,-0.38,-0.339,0.139,-0.167
2020-6-13,2,-0.447,-0.0977,0.647,-0.513,-0.445,0.169,-0.197
2020-6-13,3,-0.247,-0.0743,0.467,-0.43,-0.366,0.12,-0.138
2020-6-13,4,-0.143,-0.0371,0.0743,-0.423,-0.297,0.106,-0.123
2020-6-13,5,-0.193,-0.0814,-0.16,-0.34,-0.317,0.107,-0.125
2020-6-13,6,-0.344,-0.07,-0.0171,-0.449,-0.346,0.134,-0.16
2020-6-13,7,-0.164,-0.0486,0.15,-0.301,-0.316,0.1,-0.117
2020-6-13,8,-0.196,-0.0543,-0.184,-0.397,-0.369,0.107,-0.129
2020-6-13,9,-0.387,-0.14,0.431,-0.541,-0.471,0.184,-0.216
2020-6-13,10,-0.114,0,0.49,-0.494,-0.294,0.0957,-0.11
2020-6-13,11,-0.164,-0.0171,-0.199,-0.289,-0.323,0.104,-0.122
2020-6-13,12,-0.491,-0.124,0.27,-0.59,-0.477,0.213,-0.248
2020-6-13,13,-0.139,-0.0314,1.1,-0.359,-0.343,0.0886,-0.101
2020-6-13,14,-0.334,-0.147,0.0243,-0.436,-0.383,0.12,-0.138
2020-6-13,15,-0.151,-0.0271,0.933,-0.324,-0.336,0.0986,-0.11
2020-6-13,16,-0.267,-0.119,0.0843,-0.509,-0.39,0.144,-0.169
2020-6-13,17,-0.214,-0.0414,0.35,-0.47,-0.359,0.11,-0.126
2020-6-13,18,-0.134,0.0157,0.784,-0.2,-0.291,0.07,-0.0751
2020-6-13,19,-0.147,-0.0357,-0.0271,-0.283,-0.296,0.1,-0.121
2020-6-13,20,-0.104,0.00571,0.0557,-0.271,-0.256,0.08,-0.0921
2020-6-13,21,-0.65,-0.277,-0.149,-0.661,-0.546,0.244,-0.289
2020-6-13,22,-0.189,-0.0529,-0.426,-0.194,-0.286,0.117,-0.14
2020-6-13,23,-0.25,-0.07,0.697,-0.244,-0.349,0.11,-0.127
2020-6-13,24,-0.42,-0.0857,0.241,-0.471,-0.414,0.137,-0.165
2020-6-13,25,-0.474,-0.184,0.277,-0.67,-0.459,0.171,-0.201
2020-6-13,26,-0.0486,0.0729,0.671,-0.113,-0.247,0.0586,-0.0665
2020-6-13,27,-0.144,0.109,1.31,-0.166,-0.303,0.08,-0.0893
2020-6-13,28,-0.324,-0.0486,0.37,-0.556,-0.371,0.114,-0.131
2020-6-13,29,-0.524,-0.183,-0.273,-0.65,-0.496,0.179,-0.206
2020-6-13,30,-0.204,-0.0143,0.193,-0.44,-0.343,0.1,-0.115
2020-6-13,31,-0.167,-0.0171,1.29,-0.229,-0.289,0.0914,-0.102
2020-6-13,32,-0.147,0.0143,0.364,-0.281,-0.307,0.103,-0.12
2020-6-13,33,-0.219,-0.08,-0.231,-0.314,-0.293,0.0971,-0.116
2020-6-13,34,-0.241,0.0457,0.0271,-0.16,-0.269,0.0729,-0.0835
2020-6-13,35,-0.286,-0.00857,0.246,-0.381,-0.323,0.106,-0.123
2020-6-13,36,-0.264,-0.117,-0.0429,-0.521,-0.411,0.136,-0.158
2020-6-13,37,-0.121,0.0157,0.483,-0.124,-0.273,0.0671,-0.0744
2020-6-13,38,-0.283,-0.14,-0.43,-0.51,-0.293,0.133,-0.161
2020-6-13,39,-0.231,-0.0671,0.487,-0.543,-0.387,0.134,-0.154
2020-6-13,40,-0.14,0.0571,0.82,-0.161,-0.289,0.0971,-0.109
2020-6-13,41,-0.489,-0.137,0.321,-0.577,-0.43,0.187,-0.221
2020-6-13,42,-0.296,-0.0671,1.25,-0.576,-0.394,0.134,-0.15
2020-6-13,43,-0.209,-0.114,-0.217,-0.496,-0.314,0.114,-0.137
2020-6-13,44,-0.503,-0.221,-0.483,-0.45,-0.431,0.151,-0.194
2020-6-13,45,-0.03,0.00714,0.983,-0.103,-0.234,0.0571,-0.0622
2020-6-13,46,-0.133,0.00286,1.52,-0.206,-0.299,0.0786,-0.0871
2020-6-13,47,-0.177,0.03,0.283,-0.05,-0.256,0.0686,-0.0793
2020-6-13,48,-0.32,-0.141,-0.239,-0.576,-0.333,0.137,-0.163
2020-6-13,49,-0.0929,0.0286,1.21,-0.241,-0.3,0.0843,-0.1
2020-6-13,50,-0.191,0.01,0.69,-0.477,-0.323,0.0971,-0.114
2020-6-13,51,-0.0614,0.0514,1.05,-0.176,-0.293,0.0986,-0.111
2020-6-13,52,-0.0871,0.0643,0.95,-0.204,-0.297,0.0786,-0.0889
2020-6-13,53,-0.0343,0.03,0.527,-0.00429,-0.256,0.0614,-0.0685
2020-6-14,1,-0.337,-0.0871,-0.06,-0.374,-0.336,0.136,-0.161
2020-6-14,2,-0.443,-0.0981,0.651,-0.51,-0.441,0.168,-0.195
2020-6-14,3,-0.24,-0.0771,0.487,-0.42,-0.36,0.119,-0.135
2020-6-14,4,-0.143,-0.0386,0.0829,-0.419,-0.296,0.104,-0.12
2020-6-14,5,-0.194,-0.0843,-0.17,-0.34,-0.314,0.106,-0.123
2020-6-14,6,-0.339,-0.07,0.00429,-0.443,-0.343,0.133,-0.157
2020-6-14,7,-0.163,-0.0514,0.159,-0.299,-0.313,0.1,-0.117
2020-6-14,8,-0.194,-0.0571,-0.184,-0.397,-0.366,0.106,-0.126
2020-6-14,9,-0.377,-0.141,0.487,-0.53,-0.466,0.181,-0.21
2020-6-14,10,-0.113,0,0.504,-0.49,-0.293,0.0957,-0.11
2020-6-14,11,-0.163,-0.0143,-0.187,-0.289,-0.32,0.103,-0.119
2020-6-14,12,-0.487,-0.124,0.279,-0.586,-0.471,0.211,-0.245
2020-6-14,13,-0.13,-0.0343,1.11,-0.354,-0.337,0.0871,-0.0977
2020-6-14,14,-0.326,-0.14,0.0443,-0.43,-0.38,0.12,-0.138
2020-6-14,15,-0.151,-0.0343,0.96,-0.323,-0.331,0.0986,-0.11
2020-6-14,16,-0.266,-0.12,0.0786,-0.513,-0.387,0.143,-0.166
2020-6-14,17,-0.21,-0.0414,0.367,-0.467,-0.354,0.109,-0.123
2020-6-14,18,-0.131,0.00857,0.834,-0.197,-0.287,0.07,-0.0751
2020-6-14,19,-0.121,-0.0143,0.113,-0.253,-0.281,0.0929,-0.106
2020-6-14,20,-0.101,0.01,0.0729,-0.274,-0.251,0.0786,-0.0892
2020-6-14,21,-0.647,-0.283,-0.134,-0.66,-0.541,0.241,-0.284
2020-6-14,22,-0.186,-0.0543,-0.413,-0.19,-0.28,0.116,-0.137
2020-6-14,23,-0.25,-0.07,0.683,-0.24,-0.346,0.109,-0.124
2020-6-14,24,-0.414,-0.0857,0.307,-0.461,-0.41,0.133,-0.157
2020-6-14,25,-0.463,-0.18,0.353,-0.664,-0.451,0.167,-0.192
2020-6-14,26,-0.0486,0.0714,0.678,-0.109,-0.243,0.0571,-0.0636
2020-6-14,27,-0.143,0.103,1.3,-0.173,-0.299,0.0786,-0.0864
2020-6-14,28,-0.321,-0.0514,0.364,-0.551,-0.367,0.113,-0.128
2020-6-14,29,-0.526,-0.186,-0.281,-0.651,-0.491,0.177,-0.203
2020-6-14,30,-0.2,-0.0186,0.199,-0.43,-0.339,0.0986,-0.112
2020-6-14,31,-0.166,-0.0157,1.28,-0.233,-0.284,0.09,-0.0987
2020-6-14,32,-0.144,0.0114,0.366,-0.276,-0.306,0.103,-0.12
2020-6-14,33,-0.22,-0.0829,-0.24,-0.314,-0.29,0.0971,-0.116
2020-6-14,34,-0.241,0.0457,0.06,-0.156,-0.266,0.0714,-0.0806
2020-6-14,35,-0.283,-0.0129,0.246,-0.374,-0.321,0.104,-0.12
2020-6-14,36,-0.264,-0.12,-0.0614,-0.52,-0.41,0.134,-0.155
2020-6-14,37,-0.119,0.0171,0.493,-0.123,-0.267,0.0657,-0.0715
2020-6-14,38,-0.281,-0.141,-0.417,-0.509,-0.29,0.131,-0.158
2020-6-14,39,-0.229,-0.0686,0.504,-0.544,-0.383,0.133,-0.151
2020-6-14,40,-0.139,0.0514,0.839,-0.154,-0.287,0.0957,-0.106
2020-6-14,41,-0.487,-0.141,0.337,-0.574,-0.426,0.186,-0.218
2020-6-14,42,-0.29,-0.0771,1.26,-0.567,-0.387,0.133,-0.148
2020-6-14,43,-0.206,-0.116,-0.186,-0.486,-0.309,0.111,-0.131
2020-6-14,44,-0.466,-0.183,-0.409,-0.389,-0.403,0.136,-0.162
2020-6-14,45,-0.0286,0.00429,0.99,-0.0971,-0.231,0.0571,-0.0622
2020-6-14,46,-0.129,0.00143,1.49,-0.203,-0.294,0.0786,-0.0871
2020-6-14,47,-0.174,0.0271,0.309,-0.04,-0.253,0.0671,-0.0764
2020-6-14,48,-0.317,-0.15,-0.236,-0.577,-0.33,0.137,-0.163
2020-6-14,49,-0.0814,0.0343,1.39,-0.231,-0.294,0.08,-0.0916
2020-6-14,50,-0.179,0.0171,0.873,-0.47,-0.317,0.09,-0.0994
2020-6-14,51,-0.0571,0.05,1.03,-0.169,-0.291,0.1,-0.113
2020-6-14,52,-0.0857,0.0643,0.941,-0.206,-0.291,0.0771,-0.086
2020-6-14,53,-0.0329,0.03,0.55,-0.00286,-0.254,0.06,-0.0656
2020-6-15,1,-0.333,-0.09,-0.0557,-0.37,-0.334,0.134,-0.16
2020-6-15,2,-0.442,-0.1,0.636,-0.509,-0.44,0.167,-0.194
2020-6-15,3,-0.237,-0.0814,0.503,-0.414,-0.359,0.117,-0.134
2020-6-15,4,-0.143,-0.0371,0.0914,-0.416,-0.297,0.104,-0.12
2020-6-15,5,-0.2,-0.0871,-0.189,-0.344,-0.316,0.106,-0.123
2020-6-15,6,-0.336,-0.0743,0.01,-0.441,-0.343,0.131,-0.156
2020-6-15,7,-0.163,-0.0514,0.166,-0.297,-0.314,0.0986,-0.116
2020-6-15,8,-0.193,-0.0586,-0.19,-0.4,-0.366,0.104,-0.125
2020-6-15,9,-0.374,-0.143,0.449,-0.527,-0.467,0.181,-0.21
2020-6-15,10,-0.111,0,0.514,-0.486,-0.293,0.0943,-0.109
2020-6-15,11,-0.163,-0.0129,-0.18,-0.291,-0.32,0.103,-0.119
2020-6-15,12,-0.483,-0.127,0.283,-0.583,-0.471,0.21,-0.243
2020-6-15,13,-0.123,-0.0314,1.11,-0.35,-0.336,0.0843,-0.0943
2020-6-15,14,-0.321,-0.139,0.0471,-0.426,-0.38,0.119,-0.136
2020-6-15,15,-0.151,-0.0386,0.973,-0.321,-0.331,0.0986,-0.11
2020-6-15,16,-0.264,-0.12,0.0829,-0.513,-0.387,0.143,-0.166
2020-6-15,17,-0.211,-0.0429,0.337,-0.467,-0.356,0.109,-0.123
2020-6-15,18,-0.129,0.00714,0.856,-0.193,-0.286,0.07,-0.0751
2020-6-15,19,-0.114,-0.0129,0.167,-0.244,-0.28,0.09,-0.103
2020-6-15,20,-0.09,0.0186,0.121,-0.267,-0.25,0.0743,-0.0841
2020-6-15,21,-0.644,-0.29,-0.136,-0.659,-0.54,0.241,-0.284
2020-6-15,22,-0.183,-0.0529,-0.404,-0.189,-0.284,0.114,-0.135
2020-6-15,23,-0.25,-0.07,0.693,-0.237,-0.346,0.109,-0.124
2020-6-15,24,-0.414,-0.0886,0.301,-0.461,-0.41,0.133,-0.157
2020-6-15,25,-0.459,-0.181,0.333,-0.661,-0.451,0.167,-0.192
2020-6-15,26,-0.0457,0.0714,0.691,-0.114,-0.243,0.0571,-0.0636
2020-6-15,27,-0.14,0.1,1.33,-0.174,-0.299,0.0771,-0.0847
2020-6-15,28,-0.319,-0.0514,0.379,-0.547,-0.367,0.113,-0.128
2020-6-15,29,-0.526,-0.189,-0.284,-0.65,-0.491,0.177,-0.203
2020-6-15,30,-0.193,-0.0171,0.23,-0.424,-0.339,0.0971,-0.111
2020-6-15,31,-0.163,-0.0171,1.25,-0.236,-0.284,0.09,-0.0987
2020-6-15,32,-0.143,0.00857,0.381,-0.27,-0.304,0.101,-0.118
2020-6-15,33,-0.224,-0.0871,-0.251,-0.316,-0.291,0.0986,-0.117
2020-6-15,34,-0.241,0.0443,0.0743,-0.159,-0.267,0.0714,-0.0806
2020-6-15,35,-0.283,-0.0186,0.243,-0.37,-0.321,0.104,-0.12
2020-6-15,36,-0.263,-0.12,-0.0629,-0.517,-0.41,0.133,-0.153
2020-6-15,37,-0.116,0.02,0.503,-0.12,-0.266,0.0643,-0.0698
2020-6-15,38,-0.281,-0.144,-0.416,-0.507,-0.29,0.131,-0.158
2020-6-15,39,-0.239,-0.0786,0.361,-0.551,-0.386,0.137,-0.156
2020-6-15,40,-0.137,0.05,0.854,-0.149,-0.286,0.0943,-0.105
2020-6-15,41,-0.486,-0.15,0.333,-0.573,-0.424,0.184,-0.216
2020-6-15,42,-0.286,-0.0814,1.29,-0.56,-0.386,0.131,-0.146
2020-6-15,43,-0.203,-0.113,-0.167,-0.481,-0.31,0.11,-0.129
2020-6-15,44,-0.44,-0.16,-0.349,-0.347,-0.384,0.123,-0.147
2020-6-15,45,-0.0286,0.00286,1.01,-0.0929,-0.231,0.0571,-0.0622
2020-6-15,46,-0.129,-0.00286,1.46,-0.203,-0.294,0.0786,-0.0871
2020-6-15,47,-0.173,0.0229,0.307,-0.0343,-0.253,0.0671,-0.0764
2020-6-15,48,-0.316,-0.156,-0.229,-0.573,-0.333,0.137,-0.163
2020-6-15,49,-0.0786,0.03,1.4,-0.224,-0.294,0.08,-0.0916
2020-6-15,50,-0.174,0.0243,0.977,-0.466,-0.316,0.0871,-0.0961
