date,cityid,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws,spend_retail_w_grocery,spend_retail_no_grocery,provisional
2020-6-17,48,-0.279,-0.502,0.0324,0.106,0.237,0.0143,-0.459,0.181,0.116,0
2020-6-17,49,-0.425,-0.55,-0.0211,-0.0703,0.19,-0.627,-0.498,0.685,0.848,0
2020-6-17,50,-0.406,-0.141,-0.12,-0.259,0.166,-0.179,-0.39,-0.0236,-0.0896,0
2020-6-17,51,-0.396,-0.0675,-0.0885,-0.00513,0.0131,-0.205,-0.557,0.118,0.161,0
2020-6-17,52,-0.533,-0.451,-0.15,-0.169,-0.0103,-0.302,-0.504,0.0000592,0.003,0
2020-6-17,53,-0.216,-0.592,-0.0758,-0.0253,0.0169,-0.156,-0.478,0.0923,0.146,0
2020-6-18,1,-0.587,-0.637,-0.227,-0.447,0.127,-0.201,-0.584,-0.0452,-0.0954,0
2020-6-18,2,-0.552,-0.704,-0.182,-0.332,0.218,-0.14,-0.551,0.0495,-0.0147,0
2020-6-18,3,-0.47,-0.588,-0.125,-0.137,0.107,-0.202,-0.548,0.0912,0.0835,0
2020-6-18,4,-0.319,-0.467,-0.119,-0.156,0.0804,-0.0598,-0.524,0.0651,0.0592,0
2020-6-18,5,-0.349,-0.316,-0.0816,-0.141,0.112,-0.163,-0.442,0.115,0.112,0
2020-6-18,6,-0.552,-0.618,-0.179,-0.303,0.118,-0.285,-0.581,-0.0265,-0.0676,0
2020-6-18,7,-0.488,-0.556,-0.145,-0.216,-0.0318,-0.202,-0.634,0.041,0.0717,0
2020-6-18,8,-0.367,-0.686,-0.116,-0.0815,0.206,-0.1,-0.501,0.144,0.125,0
2020-6-18,9,-0.59,-0.451,-0.219,-0.456,0.0309,-0.216,-0.609,-0.049,-0.0793,0
2020-6-18,10,-0.46,-0.602,-0.106,-0.118,0.038,-0.203,-0.521,0.0856,0.106,0
2020-6-18,11,-0.385,-0.492,-0.0915,-0.169,0.0709,-0.107,-0.56,0.111,0.129,0
2020-6-18,12,-0.52,-0.606,-0.19,-0.315,0.199,-0.142,-0.636,0.0404,-0.0149,0
2020-6-18,13,-0.305,-0.384,0.0143,0.0344,0.118,-0.113,-0.476,0.243,0.29,0
2020-6-18,14,-0.248,-0.457,0.15,.,0.41,-0.122,-0.393,0.416,0.414,0
2020-6-18,16,-0.318,-0.495,-0.0185,-0.134,0.168,-0.153,-0.556,0.342,0.409,0
2020-6-18,17,-0.482,-0.317,-0.122,-0.188,0.144,-0.176,-0.62,0.147,0.148,0
2020-6-18,19,-0.348,-0.557,0.0211,-0.271,0.202,-0.343,-0.467,0.17,0.145,0
2020-6-18,20,-0.196,-0.504,-0.00122,0.0948,0.0571,0.499,-0.415,0.129,0.169,0
2020-6-18,21,-0.605,-0.465,-0.238,-0.412,0.255,-0.198,-0.658,0.00276,-0.0702,0
2020-6-18,22,-0.448,-0.945,-0.138,-0.188,0.131,-0.14,-0.585,0.144,0.142,0
2020-6-18,23,-0.429,-0.659,-0.1,-0.0748,0.125,-0.161,-0.527,0.202,0.228,0
2020-6-18,24,-0.532,-0.412,-0.115,-0.152,0.123,-0.14,-0.59,0.122,0.126,0
2020-6-18,25,-0.542,-0.61,-0.185,-0.106,0.192,-0.168,-0.773,0.147,0.123,0
2020-6-18,27,-0.351,-0.443,-0.0709,0.0521,-0.0299,-0.037,-0.445,0.197,0.308,0
2020-6-18,28,-0.421,-0.421,-0.126,-0.184,0.111,-0.0888,-0.525,0.0912,0.0833,0
2020-6-18,29,-0.673,-0.653,-0.351,-0.359,0.0296,-0.545,-0.761,-0.0646,-0.0971,0
2020-6-18,30,-0.682,-0.546,-0.323,-0.255,-0.142,-0.31,-0.863,0.00453,0.0621,0
2020-6-18,31,-0.432,-0.452,-0.0768,-0.145,0.0739,-0.12,-0.413,0.099,0.106,0
2020-6-18,32,-0.521,-0.543,-0.124,-0.103,0.335,0.0335,-0.552,0.221,0.19,0
2020-6-18,33,-0.365,-0.601,-0.087,-0.0809,0.121,-0.0407,-0.539,0.0807,0.0712,0
2020-6-18,34,-0.414,-0.644,-0.0917,-0.0971,0.0703,-0.0756,-0.486,0.158,0.19,0
2020-6-18,35,-0.416,-0.583,-0.132,-0.0745,0.0856,-0.225,-0.519,0.0999,0.105,0
2020-6-18,36,-0.394,-0.536,-0.0962,-0.0696,0.164,-0.0695,-0.537,0.138,0.128,0
2020-6-18,37,-0.344,-0.634,-0.134,-0.164,0.0115,-0.166,-0.516,0.0496,0.0591,0
2020-6-18,38,-0.48,-0.471,-0.193,-0.253,0.0478,-0.237,-0.612,0.0637,0.0706,0
2020-6-18,39,-0.548,-0.617,-0.13,-0.13,0.0887,-0.146,-0.568,0.102,0.107,0
2020-6-18,40,-0.477,-0.534,-0.165,-0.133,0.0364,-0.0264,-0.557,0.057,0.0669,0
2020-6-18,41,-0.516,-0.624,-0.197,-0.346,0.114,-0.226,-0.574,0.0312,-0.000273,0
2020-6-18,42,-0.536,-0.408,-0.0956,-0.194,0.196,-0.334,-0.551,0.108,0.0721,0
2020-6-18,43,-0.349,-0.502,-0.0855,-0.132,0.0995,-0.0218,-0.497,0.167,0.161,0
2020-6-18,44,-0.535,0.0704,-0.155,0.213,0.129,-0.346,-0.532,0.169,0.194,0
2020-6-18,45,-0.329,-0.495,-0.0167,-0.0303,0.249,-0.215,-0.727,0.135,0.118,0
2020-6-18,46,-0.482,-0.695,-0.122,0.125,0.185,-0.176,-0.425,0.175,0.177,0
2020-6-18,47,-0.499,-0.633,-0.16,-0.15,-0.0311,-0.332,-0.492,0.0113,0.0273,0
2020-6-18,48,-0.262,-0.502,0.0689,0.124,0.277,-0.00768,-0.425,0.223,0.171,0
2020-6-18,49,-0.466,-0.551,-0.0421,-0.0691,0.184,-0.254,-0.56,0.486,0.577,0
2020-6-18,50,-0.41,-0.155,-0.112,-0.24,0.177,-0.191,-0.396,0.0224,-0.0332,0
2020-6-18,51,-0.386,-0.25,-0.102,-0.00134,-0.00854,-0.14,-0.505,0.14,0.204,0
2020-6-18,52,-0.513,-0.481,-0.144,-0.147,-0.00933,-0.273,-0.531,0.0119,0.0197,0
2020-6-18,53,-0.22,-0.571,-0.0554,-0.0319,0.0337,-0.142,-0.464,0.11,0.164,0
2020-6-19,1,-0.581,-0.635,-0.214,-0.451,0.155,-0.208,-0.586,-0.0239,-0.0758,0
2020-6-19,2,-0.552,-0.712,-0.165,-0.312,0.227,-0.111,-0.535,0.0667,0.00532,0
2020-6-19,3,-0.467,-0.565,-0.11,-0.125,0.128,-0.168,-0.545,0.117,0.112,0
2020-6-19,4,-0.322,-0.483,-0.118,-0.134,0.0946,-0.0406,-0.517,0.0897,0.088,0
2020-6-19,5,-0.32,-0.424,-0.0691,-0.135,0.131,-0.185,-0.443,0.134,0.132,0
2020-6-19,6,-0.548,-0.628,-0.166,-0.299,0.142,-0.304,-0.583,-0.0149,-0.0594,0
2020-6-19,7,-0.476,-0.549,-0.136,-0.202,-0.0309,-0.227,-0.619,0.0675,0.111,0
2020-6-19,8,-0.36,-0.737,-0.11,-0.0759,0.231,-0.0994,-0.484,0.166,0.146,0
2020-6-19,9,-0.595,-0.453,-0.209,-0.462,0.037,-0.163,-0.598,-0.0388,-0.0675,0
2020-6-19,10,-0.455,-0.58,-0.0972,-0.0986,0.0611,-0.241,-0.53,0.108,0.128,0
2020-6-19,11,-0.333,-0.325,-0.0868,-0.142,0.0649,-0.0727,-0.547,0.114,0.138,0
2020-6-19,12,-0.507,-0.6,-0.18,-0.299,0.225,-0.136,-0.638,0.0591,0.00211,0
2020-6-19,13,-0.297,-0.365,0.00122,0.0849,0.107,-0.0934,-0.415,0.227,0.272,0
2020-6-19,14,-0.237,-0.45,0.161,.,0.424,-0.133,-0.392,0.454,0.462,0
2020-6-19,16,-0.315,-0.44,-0.00984,-0.141,0.186,-0.116,-0.553,0.342,0.401,0
2020-6-19,17,-0.488,-0.326,-0.123,-0.188,0.158,-0.208,-0.62,0.142,0.136,0
2020-6-19,19,-0.338,-0.541,0.03,-0.251,0.221,-0.321,-0.471,0.19,0.165,0
2020-6-19,20,-0.202,-0.439,0.000948,0.137,0.0797,0.361,-0.427,0.14,0.174,0
2020-6-19,21,-0.591,-0.472,-0.243,-0.391,0.263,-0.194,-0.688,0.016,-0.0554,0
2020-6-19,22,-0.408,-0.992,-0.139,-0.107,0.143,0.325,-0.58,0.145,0.139,0
2020-6-19,23,-0.419,-0.672,-0.104,-0.0847,0.125,-0.109,-0.47,0.195,0.219,0
2020-6-19,24,-0.528,-0.398,-0.112,-0.145,0.153,-0.16,-0.572,0.134,0.131,0
2020-6-19,25,-0.532,-0.421,-0.175,-0.186,0.176,0.298,-0.728,0.136,0.115,0
2020-6-19,27,-0.32,-0.0694,-0.0564,0.0635,-0.0369,-0.314,-0.39,0.216,0.341,0
2020-6-19,28,-0.426,-0.405,-0.111,-0.136,0.125,-0.156,-0.515,0.111,0.105,0
2020-6-19,29,-0.635,-0.729,-0.349,-0.32,0.0567,-0.452,-0.837,-0.0442,-0.0803,0
2020-6-19,30,-0.68,-0.536,-0.337,-0.278,-0.148,-0.437,-0.858,-0.00968,0.0435,0
2020-6-19,31,-0.415,-0.368,-0.0857,-0.154,0.0689,-0.143,-0.474,0.0928,0.0995,0
2020-6-19,32,-0.534,-0.551,-0.0973,-0.149,0.337,-0.00172,-0.541,0.217,0.176,0
2020-6-19,33,-0.366,-0.595,-0.0773,-0.0468,0.127,-0.012,-0.559,0.1,0.0889,0
2020-6-19,34,-0.415,-0.638,-0.0825,-0.0716,0.0949,-0.103,-0.499,0.18,0.211,0
2020-6-19,35,-0.417,-0.571,-0.129,-0.0537,0.107,-0.226,-0.509,0.104,0.103,0
2020-6-19,36,-0.387,-0.48,-0.0833,-0.0927,0.184,-0.0687,-0.519,0.17,0.165,0
2020-6-19,37,-0.319,-0.637,-0.119,-0.121,0.0265,-0.0764,-0.52,0.0823,0.1,0
2020-6-19,38,-0.465,-0.467,-0.173,-0.208,0.0532,-0.221,-0.592,0.0949,0.111,0
2020-6-19,39,-0.557,-0.641,-0.137,-0.167,0.0867,-0.149,-0.551,0.0939,0.0965,0
2020-6-19,40,-0.467,-0.494,-0.155,-0.164,0.0394,-0.0764,-0.565,0.0569,0.065,0
2020-6-19,41,-0.517,-0.628,-0.198,-0.329,0.136,-0.194,-0.588,0.0447,0.0101,0
2020-6-19,42,-0.526,-0.371,-0.0815,-0.182,0.215,-0.311,-0.551,0.125,0.0881,0
2020-6-19,43,-0.306,-0.491,-0.0639,-0.0826,0.155,-0.0463,-0.399,0.189,0.2,0
2020-6-19,44,-0.482,-0.0593,-0.167,0.0141,0.162,-0.375,-0.625,0.107,0.0812,0
2020-6-19,45,-0.394,-0.315,-0.0186,0.0372,0.213,-0.391,-0.708,0.328,0.393,0
2020-6-19,46,-0.477,-0.605,-0.0797,0.0886,0.211,-0.0562,-0.373,0.216,0.215,0
2020-6-19,47,-0.489,-0.62,-0.132,-0.138,-0.00745,-0.227,-0.491,0.0309,0.0455,0
2020-6-19,48,-0.246,-0.432,0.0938,0.141,0.291,-0.0137,-0.397,0.25,0.223,0
2020-6-19,49,-0.507,-0.466,-0.0421,-0.0326,0.203,0.115,-0.524,0.288,0.296,0
2020-6-19,50,-0.453,-0.124,-0.0878,-0.204,0.211,-0.157,-0.434,0.0889,0.0402,0
2020-6-19,51,-0.391,-0.468,-0.119,-0.0349,-0.00679,-0.195,-0.482,0.134,0.195,0
2020-6-19,52,-0.527,-0.496,-0.142,-0.171,-0.0132,-0.284,-0.553,0.018,0.0299,0
2020-6-19,53,-0.23,-0.566,-0.0556,-0.0423,0.0558,-0.106,-0.435,0.12,0.166,0
2020-6-20,1,-0.577,-0.634,-0.206,-0.436,0.19,-0.208,-0.587,-0.000552,-0.0558,0
2020-6-20,2,-0.528,-0.678,-0.157,-0.314,0.258,-0.127,-0.546,0.0834,0.0173,0
2020-6-20,3,-0.457,-0.584,-0.102,-0.0962,0.183,-0.195,-0.543,0.147,0.132,0
2020-6-20,4,-0.324,-0.458,-0.116,-0.112,0.108,-0.0378,-0.546,0.105,0.104,0
2020-6-20,5,-0.356,-0.506,-0.0746,-0.137,0.111,-0.193,-0.515,0.125,0.129,0
2020-6-20,6,-0.541,-0.64,-0.151,-0.283,0.184,-0.31,-0.574,0.0171,-0.0301,0
2020-6-20,7,-0.468,-0.517,-0.132,-0.175,-0.00781,-0.218,-0.622,0.0793,0.118,0
2020-6-20,8,-0.342,-0.755,-0.108,-0.0638,0.253,-0.0998,-0.491,0.178,0.155,0
2020-6-20,9,-0.587,-0.499,-0.205,-0.445,0.0635,-0.155,-0.62,-0.0321,-0.0684,0
2020-6-20,10,-0.443,-0.559,-0.0899,-0.097,0.0942,-0.238,-0.538,0.14,0.16,0
2020-6-20,11,-0.363,-0.529,-0.0762,-0.177,0.09,-0.111,-0.573,0.108,0.114,0
2020-6-20,12,-0.5,-0.607,-0.167,-0.235,0.26,-0.14,-0.633,0.0894,0.0315,0
2020-6-20,13,-0.293,-0.341,0.0136,0.13,0.137,-0.136,-0.364,0.23,0.264,0
2020-6-20,14,-0.22,-0.452,0.166,.,0.446,-0.131,-0.407,0.471,0.476,0
2020-6-20,16,-0.324,-0.46,-0.0103,-0.116,0.203,-0.112,-0.549,0.348,0.402,0
2020-6-20,17,-0.471,-0.356,-0.12,-0.184,0.186,-0.223,-0.622,0.146,0.131,0
2020-6-20,19,-0.341,-0.54,0.0409,-0.21,0.248,-0.324,-0.463,0.218,0.193,0
2020-6-20,20,-0.242,-0.384,0.0443,0.255,0.193,0.46,-0.404,0.243,0.258,0
2020-6-20,21,-0.573,-0.486,-0.234,-0.359,0.279,-0.205,-0.683,0.0207,-0.0545,0
2020-6-20,22,-0.429,-0.729,-0.143,-0.203,0.0991,0.0587,-0.551,0.119,0.122,0
2020-6-20,23,-0.414,-0.648,-0.0873,-0.0629,0.16,-0.0272,-0.464,0.203,0.217,0
2020-6-20,24,-0.515,-0.409,-0.11,-0.0961,0.176,-0.136,-0.585,0.167,0.168,0
2020-6-20,25,-0.488,-0.256,-0.177,-0.155,0.123,0.11,-0.705,0.14,0.144,0
2020-6-20,27,-0.359,-0.0137,-0.0422,0.0652,-0.0324,-0.177,-0.327,0.206,0.318,0
2020-6-20,28,-0.418,-0.275,-0.0958,-0.154,0.145,-0.163,-0.532,0.131,0.126,0
2020-6-20,29,-0.67,-0.669,-0.344,-0.335,0.0675,-0.372,-0.83,-0.0449,-0.087,0
2020-6-20,30,-0.668,-0.522,-0.337,-0.306,-0.128,-0.432,-0.869,-0.00774,0.0381,0
2020-6-20,31,-0.406,-0.417,-0.0755,-0.197,0.118,-0.096,-0.459,0.111,0.103,0
2020-6-20,32,-0.556,-0.571,-0.113,-0.121,0.294,-0.104,-0.545,0.169,0.127,0
2020-6-20,33,-0.367,-0.6,-0.0659,-0.0138,0.152,0.0144,-0.558,0.126,0.116,0
2020-6-20,34,-0.401,-0.631,-0.0658,-0.0424,0.145,-0.144,-0.499,0.234,0.267,0
2020-6-20,35,-0.412,-0.557,-0.123,-0.0531,0.142,-0.258,-0.505,0.118,0.111,0
2020-6-20,36,-0.391,-0.459,-0.0784,-0.0776,0.218,-0.127,-0.511,0.192,0.182,0
2020-6-20,37,-0.295,-0.617,-0.094,-0.0865,0.0925,-0.0346,-0.526,0.122,0.129,0
2020-6-20,38,-0.456,-0.507,-0.161,-0.178,0.0641,-0.231,-0.607,0.124,0.147,0
2020-6-20,39,-0.55,-0.626,-0.123,-0.153,0.145,-0.152,-0.563,0.123,0.113,0
2020-6-20,40,-0.457,-0.524,-0.151,-0.152,0.0689,-0.0862,-0.584,0.071,0.0704,0
2020-6-20,41,-0.499,-0.615,-0.19,-0.311,0.154,-0.222,-0.588,0.0658,0.0321,0
2020-6-20,42,-0.518,-0.386,-0.0755,-0.167,0.262,-0.298,-0.546,0.138,0.0891,0
2020-6-20,43,-0.342,-0.355,-0.0803,-0.0672,0.126,-0.0743,-0.412,0.17,0.188,0
2020-6-20,44,-0.466,-0.075,-0.101,-0.0201,0.202,-0.393,-0.427,0.137,0.105,0
2020-6-20,45,-0.419,-0.17,-0.0344,0.0214,0.182,-0.312,-0.529,0.228,0.255,0
2020-6-20,46,-0.49,-0.542,-0.0576,0.108,0.241,0.027,-0.393,0.26,0.265,0
2020-6-20,47,-0.469,-0.637,-0.121,-0.137,0.0371,-0.221,-0.508,0.0436,0.0468,0
2020-6-20,48,-0.187,-0.383,0.0928,0.145,0.332,0.153,-0.431,0.285,0.259,0
2020-6-20,49,-0.44,-0.367,-0.0192,-0.0113,0.252,-0.0533,-0.471,0.197,0.157,0
2020-6-20,50,-0.422,-0.203,-0.085,-0.214,0.257,-0.123,-0.47,0.119,0.0669,0
2020-6-20,51,-0.384,-0.458,-0.113,-0.044,0.0401,-0.202,-0.465,0.158,0.207,0
2020-6-20,52,-0.521,-0.553,-0.143,-0.177,0.0131,-0.227,-0.564,0.0172,0.0178,0
2020-6-20,53,-0.226,-0.538,-0.0435,-0.0393,0.0836,-0.0368,-0.433,0.115,0.137,0
2020-6-21,1,-0.565,-0.622,-0.198,-0.442,0.218,-0.206,-0.584,0.0118,-0.0481,0
2020-6-21,2,-0.531,-0.669,-0.16,-0.312,0.278,-0.122,-0.549,0.0975,0.0297,0
2020-6-21,3,-0.447,-0.556,-0.102,-0.107,0.195,-0.175,-0.543,0.145,0.125,0
2020-6-21,4,-0.303,-0.467,-0.115,-0.107,0.101,-0.0654,-0.547,0.108,0.112,0
2020-6-21,5,-0.416,-0.486,-0.074,-0.16,0.09,-0.205,-0.519,0.114,0.124,0
2020-6-21,6,-0.524,-0.624,-0.148,-0.287,0.203,-0.334,-0.579,0.0306,-0.0181,0
2020-6-21,7,-0.444,-0.524,-0.138,-0.182,0.0192,-0.223,-0.636,0.0702,0.0914,0
2020-6-21,8,-0.326,-0.677,-0.111,-0.0529,0.239,-0.111,-0.505,0.178,0.158,0
2020-6-21,9,-0.584,-0.534,-0.21,-0.428,0.0578,-0.11,-0.604,-0.0407,-0.0783,0
2020-6-21,10,-0.423,-0.58,-0.089,-0.0713,0.0895,-0.212,-0.565,0.152,0.178,0
2020-6-21,11,-0.357,-0.582,-0.0565,-0.16,0.0734,-0.0698,-0.567,0.0918,0.0996,0
2020-6-21,12,-0.481,-0.589,-0.161,-0.218,0.265,-0.15,-0.63,0.103,0.0483,0
2020-6-21,13,-0.305,-0.378,0.00773,0.138,0.124,-0.146,-0.361,0.229,0.268,0
2020-6-21,14,-0.201,-0.435,0.178,.,0.446,-0.108,-0.399,0.486,0.498,0
2020-6-21,16,-0.315,-0.459,0.00395,-0.0892,0.216,-0.0844,-0.542,0.376,0.437,0
2020-6-21,17,-0.453,-0.405,-0.12,-0.173,0.196,-0.206,-0.624,0.142,0.122,0
2020-6-21,19,-0.323,-0.569,0.0471,-0.184,0.255,-0.317,-0.46,0.231,0.21,0
2020-6-21,20,-0.206,-0.367,0.0792,0.3,0.24,0.433,-0.461,0.268,0.283,0
2020-6-21,21,-0.57,-0.478,-0.227,-0.344,0.273,-0.173,-0.672,0.027,-0.0452,0
2020-6-21,22,-0.48,-0.797,-0.162,-0.269,0.0694,-0.118,-0.573,0.0944,0.0989,0
2020-6-21,23,-0.389,-0.663,-0.081,-0.0769,0.172,-0.0175,-0.474,0.197,0.204,0
2020-6-21,24,-0.505,-0.422,-0.116,-0.0853,0.194,-0.114,-0.576,0.163,0.153,0
2020-6-21,25,-0.533,-0.399,-0.179,-0.098,0.172,-0.0523,-0.66,0.172,0.172,0
2020-6-21,27,-0.372,-0.176,-0.0517,0.0547,0.00522,-0.0545,-0.431,0.199,0.28,0
2020-6-21,28,-0.401,-0.378,-0.0912,-0.149,0.133,-0.177,-0.531,0.12,0.115,0
2020-6-21,29,-0.616,-0.589,-0.332,-0.357,0.0541,-0.307,-0.754,-0.0584,-0.1,0
2020-6-21,30,-0.667,-0.541,-0.332,-0.306,-0.12,-0.376,-0.839,-0.00841,0.0341,0
2020-6-21,31,-0.404,-0.431,-0.0809,-0.177,0.124,-0.0762,-0.472,0.114,0.104,0
2020-6-21,32,-0.541,-0.587,-0.121,-0.108,0.269,-0.105,-0.608,0.184,0.153,0
2020-6-21,33,-0.364,-0.605,-0.0759,0.0144,0.154,0.00152,-0.561,0.119,0.105,0
2020-6-21,34,-0.398,-0.609,-0.0868,-0.0612,0.144,-0.195,-0.525,0.167,0.176,0
2020-6-21,35,-0.396,-0.548,-0.114,-0.0456,0.151,-0.233,-0.499,0.142,0.139,0
2020-6-21,36,-0.393,-0.426,-0.0782,-0.0716,0.229,-0.0855,-0.501,0.187,0.171,0
2020-6-21,37,-0.268,-0.558,-0.0828,-0.122,0.092,0.00226,-0.513,0.121,0.127,0
2020-6-21,38,-0.433,-0.515,-0.164,-0.154,0.0484,-0.247,-0.61,0.118,0.145,0
2020-6-21,39,-0.524,-0.619,-0.117,-0.172,0.13,-0.0908,-0.57,0.112,0.105,0
2020-6-21,40,-0.444,-0.578,-0.143,-0.135,0.0896,-0.0225,-0.618,0.0861,0.0823,0
2020-6-21,41,-0.484,-0.586,-0.178,-0.307,0.158,-0.233,-0.592,0.0896,0.0629,0
2020-6-21,42,-0.516,-0.315,-0.0774,-0.181,0.261,-0.269,-0.555,0.121,0.0655,0
2020-6-21,43,-0.358,-0.426,-0.0789,-0.0866,0.0774,-0.0695,-0.388,0.149,0.183,0
2020-6-21,44,-0.463,-0.236,-0.0858,0.0693,0.187,-0.417,-0.492,0.155,0.14,0
2020-6-21,45,-0.411,-0.237,-0.0359,0.0606,0.199,-0.238,-0.63,0.193,0.19,0
2020-6-21,46,-0.469,-0.494,-0.0291,0.201,0.214,0.0156,-0.384,0.278,0.302,0
2020-6-21,47,-0.45,-0.611,-0.117,-0.107,0.0391,-0.259,-0.512,0.0576,0.0649,0
2020-6-21,48,-0.184,-0.551,0.0703,0.161,0.331,0.213,-0.449,0.282,0.262,0
2020-6-21,49,-0.414,-0.381,-0.0212,-0.0661,0.222,-0.188,-0.554,0.146,0.121,0
2020-6-21,50,-0.405,-0.336,-0.0865,-0.229,0.248,-0.132,-0.494,0.128,0.0832,0
2020-6-21,51,-0.401,-0.379,-0.113,-0.062,0.083,-0.26,-0.492,0.171,0.206,0
2020-6-21,52,-0.517,-0.458,-0.124,-0.154,0.0269,-0.193,-0.553,0.0345,0.0363,0
2020-6-21,53,-0.217,-0.499,-0.0309,-0.00188,0.0875,0.0177,-0.431,0.123,0.149,0
2020-6-22,1,-0.566,-0.629,-0.199,-0.437,0.227,-0.222,-0.589,0.0185,-0.042,0
2020-6-22,2,-0.537,-0.661,-0.163,-0.316,0.282,-0.0955,-0.554,0.0966,0.0273,0
2020-6-22,3,-0.448,-0.59,-0.109,-0.0979,0.197,-0.199,-0.559,0.164,0.15,0
2020-6-22,4,-0.302,-0.5,-0.123,-0.104,0.0729,-0.07,-0.557,0.102,0.114,0
2020-6-22,5,-0.402,-0.506,-0.081,-0.158,0.116,-0.329,-0.517,0.163,0.18,0
2020-6-22,6,-0.516,-0.647,-0.15,-0.278,0.209,-0.357,-0.579,0.0344,-0.015,0
2020-6-22,7,-0.445,-0.573,-0.139,-0.157,0.033,-0.201,-0.627,0.0901,0.113,0
2020-6-22,8,-0.334,-0.676,-0.116,-0.0521,0.236,-0.114,-0.51,0.184,0.168,0
2020-6-22,9,-0.587,-0.517,-0.212,-0.42,0.0612,-0.146,-0.614,-0.0349,-0.0716,0
2020-6-22,10,-0.421,-0.549,-0.0694,-0.0669,0.115,-0.223,-0.561,0.162,0.182,0
2020-6-22,11,-0.336,-0.543,-0.0676,-0.15,0.0641,-0.0133,-0.575,0.0969,0.112,0
2020-6-22,12,-0.474,-0.584,-0.161,-0.197,0.278,-0.147,-0.634,0.108,0.0516,0
2020-6-22,13,-0.308,-0.37,0.00769,0.189,0.113,-0.0478,-0.347,0.259,0.314,0
2020-6-22,14,-0.199,-0.395,0.192,.,0.452,-0.0839,-0.406,0.497,0.511,0
2020-6-22,16,-0.329,-0.475,-0.00731,-0.0808,0.217,-0.106,-0.56,0.375,0.436,0
2020-6-22,17,-0.44,-0.407,-0.121,-0.17,0.21,-0.233,-0.615,0.143,0.119,0
2020-6-22,19,-0.318,-0.589,0.0501,-0.14,0.266,-0.33,-0.462,0.247,0.232,0
2020-6-22,20,-0.19,-0.472,0.0774,0.362,0.286,0.487,-0.489,0.276,0.27,0
2020-6-22,21,-0.583,-0.495,-0.225,-0.322,0.271,-0.146,-0.643,0.0375,-0.0315,0
2020-6-22,22,-0.49,-0.875,-0.192,-0.232,0.0761,-0.272,-0.631,0.103,0.109,0
2020-6-22,23,-0.389,-0.622,-0.0729,-0.0664,0.193,0.0185,-0.459,0.193,0.191,0
2020-6-22,24,-0.494,-0.437,-0.11,-0.0782,0.2,-0.0903,-0.568,0.173,0.165,0
2020-6-22,25,-0.511,-0.414,-0.122,-0.111,0.2,0.153,-0.641,0.223,0.231,0
2020-6-22,27,-0.366,-0.31,-0.0702,0.0207,0.0175,-0.139,-0.541,0.17,0.231,0
2020-6-22,28,-0.408,-0.317,-0.0868,-0.169,0.139,-0.189,-0.539,0.126,0.12,0
2020-6-22,29,-0.6,-0.794,-0.34,-0.366,0.049,-0.329,-0.772,-0.0684,-0.113,0
2020-6-22,30,-0.661,-0.576,-0.335,-0.291,-0.116,-0.32,-0.845,-0.0163,0.0219,0
2020-6-22,31,-0.397,-0.335,-0.076,-0.182,0.165,-0.014,-0.508,0.132,0.112,0
2020-6-22,32,-0.543,-0.615,-0.127,-0.0994,0.284,-0.14,-0.628,0.18,0.144,0
2020-6-22,33,-0.375,-0.601,-0.0753,0.0405,0.163,-0.024,-0.552,0.142,0.133,0
2020-6-22,34,-0.382,-0.626,-0.0723,-0.0555,0.152,-0.175,-0.539,0.207,0.227,0
2020-6-22,35,-0.4,-0.554,-0.107,-0.0423,0.15,-0.227,-0.486,0.147,0.146,0
2020-6-22,36,-0.397,-0.401,-0.0819,-0.0927,0.223,-0.0547,-0.495,0.186,0.172,0
2020-6-22,37,-0.281,-0.536,-0.083,-0.137,0.136,0.000266,-0.506,0.131,0.125,0
2020-6-22,38,-0.428,-0.503,-0.161,-0.128,0.0421,-0.264,-0.59,0.132,0.167,0
2020-6-22,39,-0.529,-0.608,-0.124,-0.186,0.159,-0.109,-0.577,0.117,0.101,0
2020-6-22,40,-0.44,-0.641,-0.148,-0.143,0.0889,-0.0791,-0.606,0.0831,0.078,0
2020-6-22,41,-0.484,-0.587,-0.179,-0.284,0.134,-0.257,-0.596,0.092,0.0759,0
2020-6-22,42,-0.521,-0.331,-0.0736,-0.171,0.281,-0.25,-0.571,0.135,0.078,0
2020-6-22,43,-0.35,-0.488,-0.0765,-0.074,0.103,-0.0789,-0.349,0.147,0.164,0
2020-6-22,44,-0.464,0.382,-0.102,0.0404,0.149,-0.312,-0.64,0.116,0.102,0
2020-6-22,45,-0.403,-0.481,-0.0663,0.00177,0.162,-0.18,-0.747,0.226,0.241,0
2020-6-22,46,-0.48,-0.492,-0.0111,0.206,0.248,-0.0139,-0.383,0.276,0.285,0
2020-6-22,47,-0.455,-0.606,-0.126,-0.108,0.0505,-0.253,-0.533,0.0554,0.058,0
2020-6-22,48,-0.238,-0.471,0.0503,0.124,0.296,0.267,-0.411,0.249,0.225,0
2020-6-22,49,-0.415,-0.443,-0.029,-0.137,0.214,-0.354,-0.627,0.253,0.269,0
2020-6-22,50,-0.399,-0.288,-0.0755,-0.224,0.276,-0.112,-0.513,0.156,0.111,0
2020-6-22,51,-0.392,-0.39,-0.136,-0.12,0.0542,-0.23,-0.508,0.116,0.14,0
