date,cityid,case_count,death_count,case_rate,death_rate,new_case_rate,new_death_rate,new_case_count,new_death_count
2020-7-4,Virginia Beach,1300,30,289.0,6.67,6.6,0.0317,29.7,0.143
2020-7-4,Colorado Springs,2621,122,364.0,16.9,6.44,0.0595,46.4,0.429
2020-7-4,Tulsa,3974,72,610.0,11.1,17.5,0.11,114,0.714
2020-7-5,Los Angeles,114993,3487,1145.0,34.7,24.3,0.259,2443,26
2020-7-5,New York City,221637,22037,2659.0,264.0,3.69,0.166,308,13.9
2020-7-5,Chicago,92532,4627,1797.0,89.8,7.7,0.236,397,12.1
2020-7-5,Houston,36597,400,776.0,8.49,22.2,0.0879,1046,4.14
2020-7-5,Phoenix,62296,883,1389.0,19.7,55.2,0.436,2476,19.6
2020-7-5,San Diego,16789,387,503.0,11.6,14.5,0.111,485,3.71
2020-7-5,Dallas,25840,395,980.0,15.0,30.8,0.233,811,6.14
2020-7-5,Las Vegas,18442,439,814.0,19.4,28.6,0.183,647,4.14
2020-7-5,Seattle,11016,622,489.0,27.6,7.06,0.0634,159,1.43
2020-7-5,Fort Worth,14008,236,666.0,11.2,17.2,0.0747,362,1.57
2020-7-5,San Antonio,14763,130,737.0,6.49,32.8,0.15,658,3
2020-7-5,San Jose,5273,162,274.0,8.4,8.23,0.0445,159,0.857
2020-7-5,Detroit,23206,2730,1327.0,156.0,4.58,0.147,80.1,2.57
2020-7-5,Philadelphia,26565,1619,1677.0,102.0,7.86,0.243,125,3.86
2020-7-5,Columbus,10271,422,780.0,32.0,15.5,0.315,204,4.14
2020-7-5,Austin,11679,137,917.0,10.8,36.1,0.224,460,2.86
2020-7-5,Charlotte,12806,155,1153.0,14.0,28.5,0.0772,316,0.857
2020-7-5,Indianapolis,11755,730,1219.0,75.7,5.88,0.0889,56.7,0.857
2020-7-5,Jacksonville,9146,68,955.0,7.1,53.1,0.0597,508,0.571
2020-7-5,Memphis,11829,200,1262.0,21.3,41,0.274,384,2.57
2020-7-5,San Francisco,3864,50,438.0,5.67,5.66,0,49.9,0
2020-7-5,El Paso,7213,135,859.0,16.1,27.2,0.136,228,1.14
2020-7-5,Baltimore,7907,344,1332.0,58.0,11.6,0.217,68.9,1.29
2020-7-5,Portland,2491,72,306.0,8.86,6.13,0.0176,49.9,0.143
2020-7-5,Boston,19985,1007,2486.0,125.0,3.38,0.0533,27.1,0.429
2020-7-5,Oklahoma City,3479,70,436.0,8.78,14.6,0,117,0
2020-7-5,Louisville,4034,211,526.0,27.5,3.82,0.186,29.3,1.43
2020-7-5,Denver,7344,382,1010.0,52.5,6.62,0.138,48.1,1
2020-7-5,Washington,10482,559,1485.0,79.2,4.74,0.182,33.4,1.29
2020-7-5,Nashville,11769,122,1695.0,17.6,49.8,0.247,346,1.71
2020-7-5,Milwaukee,12233,391,1294.0,41.3,17,0.0302,160,0.286
2020-7-5,Albuquerque,2471,87,364.0,12.8,8.56,0.0421,58.1,0.286
2020-7-5,Tucson,9621,282,919.0,26.9,28.6,0.191,299,2
2020-7-5,Fresno,6110,77,612.0,7.71,23.4,0.0715,234,0.714
2020-7-5,Sacramento,4235,69,273.0,4.45,13.4,0.0276,209,0.429
2020-7-5,Atlanta,8652,314,813.0,29.5,27.4,0.0403,292,0.429
2020-7-5,Kansas City,2696,32,383.0,4.55,8.21,0,57.7,0
2020-7-5,Miami,47010,1043,1730.0,38.4,69.9,0.473,1900,12.9
2020-7-5,Raleigh,5980,49,538.0,4.41,14.7,0.0257,163,0.286
2020-7-5,Omaha,7593,96,1329.0,16.8,12.2,0.2,69.4,1.14
2020-7-5,Oakland,6876,140,411.0,8.38,10.1,0.0598,169,1
2020-7-5,Minneapolis,12329,786,974.0,62.1,8.72,0.214,110,2.71
2020-7-5,Tampa,14336,150,974.0,10.2,42.9,0.175,631,2.57
2020-7-5,New Orleans,8107,534,2078.0,137.0,12.7,0.11,49.6,0.429
2020-7-5,Wichita,1564,28,303.0,5.43,12.3,0,63.4,0
2020-7-5,Cleveland,7724,373,625.0,30.2,13.3,0.254,165,3.14
2020-7-5,Bakersfield,5255,82,584.0,9.11,12.2,0.19,110,1.71
2020-7-5,Honolulu,744,13,76.3,1.33,1.58,0.0147,15.4,0.143
2020-7-5,Boise,2835,23,589.0,4.78,29.5,0,142,0
2020-7-5,Salt Lake City,12540,113,1081.0,9.74,23.5,0.0862,273,1
2020-7-5,Virginia Beach,1350,30,300.0,6.67,7.21,0.0317,32.4,0.143
2020-7-5,Colorado Springs,2659,122,369.0,16.9,6.58,0.0595,47.4,0.429
2020-7-5,Tulsa,4035,72,619.0,11.1,17.2,0.11,112,0.714
2020-7-6,Los Angeles,116570,3534,1161.0,35.2,22.5,0.296,2257,29.7
2020-7-6,New York City,221882,22048,2661.0,264.0,3.79,0.183,316,15.3
2020-7-6,Chicago,92781,4630,1801.0,89.9,7.38,0.211,380,10.9
2020-7-6,Houston,37776,401,801.0,8.51,21.4,0.0758,1007,3.57
2020-7-6,Phoenix,64915,881,1447.0,19.6,62.9,0.43,2820,19.3
2020-7-6,San Diego,17063,387,511.0,11.6,13.6,0.111,453,3.71
2020-7-6,Dallas,27054,401,1027.0,15.2,34.2,0.26,902,6.86
2020-7-6,Las Vegas,18818,439,830.0,19.4,26.5,0.158,602,3.57
2020-7-6,Seattle,11142,624,495.0,27.7,6.79,0.0761,153,1.71
2020-7-6,Fort Worth,14828,238,705.0,11.3,21,0.0883,441,1.86
2020-7-6,San Antonio,15114,132,754.0,6.59,30.7,0.164,615,3.29
2020-7-6,San Jose,5408,165,281.0,8.56,9.23,0.0667,178,1.29
2020-7-6,Detroit,23283,2732,1331.0,156.0,4.88,0.155,85.3,2.71
2020-7-6,Philadelphia,26810,1619,1692.0,102.0,7.39,0.216,117,3.43
2020-7-6,Columbus,10410,429,791.0,32.6,15.5,0.369,204,4.86
2020-7-6,Austin,11926,144,936.0,11.3,33.2,0.258,422,3.29
2020-7-6,Charlotte,13111,156,1181.0,14.0,28.9,0.0901,321,1
2020-7-6,Indianapolis,11814,731,1225.0,75.8,6.12,0.104,59,1
2020-7-6,Jacksonville,9487,68,991.0,7.1,54.4,0.0597,521,0.571
2020-7-6,Memphis,12019,201,1282.0,21.4,35.8,0.229,335,2.14
2020-7-6,San Francisco,3995,50,453.0,5.67,6.98,0,61.6,0
2020-7-6,El Paso,7461,135,889.0,16.1,29.2,0.119,245,1
2020-7-6,Baltimore,7970,349,1343.0,58.8,11.1,0.337,66.1,2
2020-7-6,Portland,2532,72,311.0,8.86,6.34,0.0176,51.6,0.143
2020-7-6,Boston,20014,1008,2490.0,125.0,3.89,0.0178,31.3,0.143
2020-7-6,Oklahoma City,3607,70,452.0,8.78,15.7,0,125,0
2020-7-6,Louisville,4173,217,544.0,28.3,5.98,0.261,45.9,2
2020-7-6,Denver,7392,381,1016.0,52.4,6.42,0.0982,46.7,0.714
2020-7-6,Washington,10515,561,1490.0,79.5,4.51,0.202,31.9,1.43
2020-7-6,Nashville,12203,121,1758.0,17.4,58.8,0.226,408,1.57
2020-7-6,Milwaukee,12436,391,1315.0,41.3,18.2,0.0302,172,0.286
2020-7-6,Albuquerque,2531,88,373.0,13.0,8.88,0.0631,60.3,0.429
2020-7-6,Tucson,9873,282,943.0,26.9,31.4,0.191,329,2
2020-7-6,Fresno,6599,78,660.0,7.81,25.6,0.0858,255,0.857
2020-7-6,Sacramento,4394,74,283.0,4.77,12.8,0.0552,199,0.857
2020-7-6,Atlanta,8883,316,835.0,29.7,30,0.0537,319,0.571
2020-7-6,Kansas City,2748,34,391.0,4.84,8.19,0.0406,57.6,0.286
2020-7-6,Miami,48991,1051,1803.0,38.7,72.4,0.4,1967,10.9
2020-7-6,Raleigh,6265,49,564.0,4.41,16.2,0.0257,181,0.286
2020-7-6,Omaha,7643,97,1338.0,17.0,11.8,0.225,67.6,1.29
2020-7-6,Oakland,6908,140,413.0,8.38,9.62,0.0598,161,1
2020-7-6,Minneapolis,12456,787,984.0,62.2,9.03,0.158,114,2
2020-7-6,Tampa,14677,158,997.0,10.7,42.3,0.223,622,3.29
2020-7-6,New Orleans,8143,534,2087.0,137.0,12.7,0.0732,49.6,0.286
2020-7-6,Wichita,1750,28,339.0,5.43,13.6,0,70,0
2020-7-6,Cleveland,7883,373,638.0,30.2,13.8,0.243,170,3
2020-7-6,Bakersfield,5379,82,598.0,9.11,13,0.19,117,1.71
2020-7-6,Honolulu,750,13,77.0,1.33,1.64,0.0147,16,0.143
2020-7-6,Boise,3073,23,638.0,4.78,30.6,0,148,0
2020-7-6,Salt Lake City,12842,117,1107.0,10.1,23.3,0.123,270,1.43
2020-7-6,Virginia Beach,1392,30,309.0,6.67,7.84,0.0317,35.3,0.143
2020-7-6,Colorado Springs,2703,122,375.0,16.9,6.8,0.0595,49,0.429
2020-7-6,Tulsa,4104,72,630.0,11.1,17.5,0.11,114,0.714
2020-7-7,Los Angeles,120539,3579,1201.0,35.7,24.2,0.299,2430,30
2020-7-7,New York City,222156,22066,2665.0,265.0,3.96,0.212,330,17.7
2020-7-7,Chicago,93053,4651,1807.0,90.3,6.98,0.239,360,12.3
2020-7-7,Houston,39311,407,834.0,8.64,23.9,0.0879,1127,4.14
2020-7-7,Phoenix,67543,933,1506.0,20.8,60,0.516,2690,23.1
2020-7-7,San Diego,17641,399,528.0,12.0,14.7,0.145,490,4.86
2020-7-7,Dallas,28131,410,1067.0,15.6,36.8,0.201,970,5.29
2020-7-7,Las Vegas,19654,450,867.0,19.9,28.7,0.214,651,4.86
2020-7-7,Seattle,11208,628,498.0,27.9,6.4,0.101,144,2.29
2020-7-7,Fort Worth,15585,248,741.0,11.8,22,0.136,463,2.86
2020-7-7,San Antonio,15892,137,793.0,6.84,27.2,0.193,545,3.86
2020-7-7,San Jose,5478,166,284.0,8.61,9.24,0.0667,178,1.29
2020-7-7,Detroit,23459,2743,1341.0,157.0,5.46,0.171,95.4,3
2020-7-7,Philadelphia,26901,1621,1698.0,102.0,6.93,0.135,110,2.14
2020-7-7,Columbus,10587,431,804.0,32.7,15.6,0.293,206,3.86
2020-7-7,Austin,12408,151,974.0,11.9,32.3,0.303,412,3.86
2020-7-7,Charlotte,13317,160,1199.0,14.4,27.6,0.129,307,1.43
2020-7-7,Indianapolis,11854,735,1229.0,76.2,5.97,0.133,57.6,1.29
2020-7-7,Jacksonville,9835,70,1027.0,7.31,54.1,0.0895,518,0.857
2020-7-7,Memphis,12176,202,1299.0,21.6,32.7,0.152,307,1.43
2020-7-7,San Francisco,4023,50,456.0,5.67,6.76,0,59.6,0
2020-7-7,El Paso,7642,139,911.0,16.6,29.2,0.153,245,1.29
2020-7-7,Baltimore,8011,352,1350.0,59.3,11,0.361,65,2.14
2020-7-7,Portland,2583,73,318.0,8.98,6.64,0.0351,54,0.286
2020-7-7,Boston,20048,1008,2494.0,125.0,4.07,0.107,32.7,0.857
2020-7-7,Oklahoma City,3819,70,479.0,8.78,16.2,0,129,0
2020-7-7,Louisville,4233,218,552.0,28.4,6.19,0.242,47.4,1.86
2020-7-7,Denver,7477,383,1028.0,52.7,7.58,0.0393,55.1,0.286
2020-7-7,Washington,10569,561,1498.0,79.5,4.9,0.202,34.6,1.43
2020-7-7,Nashville,12352,127,1779.0,18.3,52.4,0.288,364,2
2020-7-7,Milwaukee,12577,398,1330.0,42.1,17.8,0.121,169,1.14
2020-7-7,Albuquerque,2618,89,385.0,13.1,9.99,0.0841,67.9,0.571
2020-7-7,Tucson,10184,302,972.0,28.8,29.7,0.396,311,4.14
2020-7-7,Fresno,6924,81,693.0,8.11,27.4,0.114,274,1.14
2020-7-7,Sacramento,4565,76,294.0,4.9,12.4,0.0736,192,1.14
2020-7-7,Atlanta,9066,316,852.0,29.7,28.2,0.0537,300,0.571
2020-7-7,Kansas City,2814,35,400.0,4.98,8.82,0.061,62,0.429
2020-7-7,Miami,51057,1057,1879.0,38.9,74.9,0.347,2034,9.43
2020-7-7,Raleigh,6416,52,577.0,4.68,15.9,0.0642,177,0.714
2020-7-7,Omaha,7687,98,1345.0,17.2,11.3,0.125,64.6,0.714
2020-7-7,Oakland,6991,140,418.0,8.38,8.6,0.0427,144,0.714
2020-7-7,Minneapolis,12597,787,995.0,62.2,9.04,0.124,114,1.57
2020-7-7,Tampa,15362,163,1044.0,11.1,44.7,0.243,659,3.57
2020-7-7,New Orleans,8206,536,2103.0,137.0,13,0.0732,50.7,0.286
2020-7-7,Wichita,1750,28,339.0,5.43,13.6,0,70,0
2020-7-7,Cleveland,8048,379,652.0,30.7,14.1,0.174,174,2.14
2020-7-7,Bakersfield,5553,84,617.0,9.33,14.1,0.222,127,2
2020-7-7,Honolulu,788,13,80.9,1.33,1.99,0.0147,19.4,0.143
2020-7-7,Boise,3268,23,679.0,4.78,32.6,0,157,0
2020-7-7,Salt Lake City,13069,120,1126.0,10.3,22.7,0.16,263,1.86
2020-7-7,Virginia Beach,1455,30,323.0,6.67,8.86,0.0317,39.9,0.143
2020-7-7,Colorado Springs,2733,122,379.0,16.9,7.12,0.0397,51.3,0.286
2020-7-7,Tulsa,4365,71,670.0,10.9,20.6,0.0877,134,0.571
2020-7-8,Los Angeles,123004,3642,1225.0,36.3,24.9,0.342,2500,34.3
2020-7-8,New York City,222444,22072,2668.0,265.0,3.94,0.209,329,17.4
2020-7-8,Chicago,93496,4664,1815.0,90.6,7.17,0.23,369,11.9
2020-7-8,Houston,40012,411,849.0,8.72,21.7,0.0818,1022,3.86
2020-7-8,Phoenix,70128,959,1563.0,21.4,56.9,0.452,2552,20.3
2020-7-8,San Diego,17905,406,536.0,12.2,13.8,0.145,460,4.86
2020-7-8,Dallas,29160,426,1106.0,16.2,39.5,0.249,1040,6.57
2020-7-8,Las Vegas,20126,454,888.0,20.0,28.5,0.214,646,4.86
2020-7-8,Seattle,11321,630,503.0,28.0,6.11,0.101,138,2.29
2020-7-8,Fort Worth,16180,254,770.0,12.1,21.9,0.156,461,3.29
2020-7-8,San Antonio,16737,146,835.0,7.29,30.1,0.25,603,5
2020-7-8,San Jose,5552,166,288.0,8.61,7.26,0.0519,140,1
2020-7-8,Detroit,23621,2745,1350.0,157.0,6.06,0.171,106,3
2020-7-8,Philadelphia,26969,1628,1703.0,103.0,6.42,0.171,102,2.71
2020-7-8,Columbus,10879,439,826.0,33.3,16.7,0.347,220,4.57
2020-7-8,Austin,13161,159,1033.0,12.5,34.1,0.348,434,4.43
2020-7-8,Charlotte,13489,163,1215.0,14.7,25.2,0.154,279,1.71
2020-7-8,Indianapolis,11891,735,1233.0,76.2,5.6,0.118,54,1.14
2020-7-8,Jacksonville,10439,70,1090.0,7.31,59.1,0.0447,566,0.429
2020-7-8,Memphis,12549,208,1339.0,22.2,33.6,0.229,315,2.14
2020-7-8,San Francisco,4074,50,462.0,5.67,6.85,0,60.4,0
2020-7-8,El Paso,8035,144,957.0,17.2,32.5,0.221,273,1.86
2020-7-8,Baltimore,8082,355,1362.0,59.8,11.2,0.409,66.7,2.43
2020-7-8,Portland,2611,75,321.0,9.23,6.49,0.0703,52.7,0.571
2020-7-8,Boston,20120,1012,2503.0,126.0,4.74,0.142,38.1,1.14
2020-7-8,Oklahoma City,4039,71,506.0,8.9,18.1,0.0179,144,0.143
2020-7-8,Louisville,4323,219,564.0,28.6,7.1,0.186,54.4,1.43
2020-7-8,Denver,7563,387,1040.0,53.2,8.13,0.118,59.1,0.857
2020-7-8,Washington,10642,564,1508.0,79.9,5.61,0.223,39.6,1.57
2020-7-8,Nashville,12752,132,1837.0,19.0,53.6,0.37,372,2.57
2020-7-8,Milwaukee,12834,397,1357.0,42.0,19.4,0.106,183,1
2020-7-8,Albuquerque,2717,92,400.0,13.5,11.3,0.126,77,0.857
2020-7-8,Tucson,10485,302,1001.0,28.8,28.6,0.3,300,3.14
2020-7-8,Fresno,7281,84,729.0,8.41,28.5,0.129,285,1.29
2020-7-8,Sacramento,4775,78,308.0,5.03,12.7,0.092,197,1.43
2020-7-8,Atlanta,9358,319,880.0,30.0,27.9,0.0671,297,0.714
2020-7-8,Kansas City,2870,35,408.0,4.98,8.39,0.061,59,0.429
2020-7-8,Miami,53973,1068,1987.0,39.3,84.2,0.358,2288,9.71
2020-7-8,Raleigh,6605,58,594.0,5.22,15.8,0.128,175,1.43
2020-7-8,Omaha,7789,100,1363.0,17.5,12.4,0.15,70.7,0.857
2020-7-8,Oakland,7266,142,435.0,8.5,9.31,0.0513,156,0.857
2020-7-8,Minneapolis,12703,789,1004.0,62.3,9.15,0.147,116,1.86
2020-7-8,Tampa,16099,163,1094.0,11.1,45,0.223,662,3.29
2020-7-8,New Orleans,8287,536,2124.0,137.0,13.5,0.0732,52.6,0.286
2020-7-8,Wichita,1922,28,372.0,5.43,15.3,0,79.1,0
2020-7-8,Cleveland,8277,383,670.0,31.0,14.6,0.197,181,2.43
2020-7-8,Bakersfield,5769,87,641.0,9.66,15.7,0.175,142,1.57
2020-7-8,Honolulu,808,13,82.9,1.33,2.18,0.0147,21.3,0.143
2020-7-8,Boise,3431,23,712.0,4.78,33.9,0,163,0
2020-7-8,Salt Lake City,13419,122,1156.0,10.5,23.8,0.172,276,2
2020-7-8,Virginia Beach,1520,30,338.0,6.67,10.1,0.0317,45.3,0.143
2020-7-8,Colorado Springs,2806,111,390.0,15.4,7.44,-0.178,53.6,-1.29
2020-7-8,Tulsa,4571,72,702.0,11.1,22.5,0.0658,147,0.429
2020-7-9,Los Angeles,124738,3689,1243.0,36.7,24.3,0.334,2439,33.6
2020-7-9,New York City,222723,22095,2672.0,265.0,3.69,0.216,308,18
2020-7-9,Chicago,94005,4676,1825.0,90.8,7.28,0.186,375,9.57
2020-7-9,Houston,40919,423,868.0,8.97,20.6,0.109,973,5.14
2020-7-9,Phoenix,73165,1012,1631.0,22.6,58.6,0.538,2630,24.1
2020-7-9,San Diego,18465,415,553.0,12.4,13.7,0.163,456,5.43
2020-7-9,Dallas,30361,436,1152.0,16.5,42.1,0.266,1110,7
2020-7-9,Las Vegas,20622,468,910.0,20.6,28,0.227,635,5.14
2020-7-9,Seattle,11488,634,510.0,28.1,5.64,0.108,127,2.43
2020-7-9,Fort Worth,16700,259,794.0,12.3,22.3,0.177,468,3.71
2020-7-9,San Antonio,17691,165,883.0,8.24,34.2,0.357,686,7.14
2020-7-9,San Jose,5678,167,295.0,8.66,6.88,0.0519,133,1
2020-7-9,Detroit,23725,2746,1356.0,157.0,5.8,0.131,101,2.29
2020-7-9,Philadelphia,27228,1633,1719.0,103.0,7.47,0.162,118,2.57
2020-7-9,Columbus,11122,439,845.0,33.3,19.4,0.347,255,4.57
2020-7-9,Austin,13864,159,1088.0,12.5,35.5,0.292,453,3.71
2020-7-9,Charlotte,13757,163,1239.0,14.7,25.1,0.142,279,1.57
2020-7-9,Indianapolis,11943,736,1238.0,76.3,5.67,0.133,54.7,1.29
2020-7-9,Jacksonville,11028,74,1151.0,7.73,56.4,0.0895,540,0.857
2020-7-9,Memphis,12842,214,1370.0,22.8,31.7,0.29,297,2.71
2020-7-9,San Francisco,4148,50,471.0,5.67,6.9,0,60.9,0
2020-7-9,El Paso,8385,145,999.0,17.3,34,0.221,285,1.86
2020-7-9,Baltimore,8167,358,1376.0,60.3,11,0.433,65.1,2.57
2020-7-9,Portland,2697,75,332.0,9.23,6.91,0.0703,56.1,0.571
2020-7-9,Boston,20172,1013,2509.0,126.0,4.98,0.0889,40,0.714
2020-7-9,Oklahoma City,4194,72,526.0,9.03,19,0.0358,151,0.286
2020-7-9,Louisville,4395,219,573.0,28.6,7.53,0.149,57.7,1.14
2020-7-9,Denver,7651,386,1052.0,53.1,8.31,0.0786,60.4,0.571
2020-7-9,Washington,10679,568,1513.0,80.5,5.85,0.283,41.3,2
2020-7-9,Nashville,13440,138,1936.0,19.9,55.2,0.473,383,3.29
2020-7-9,Milwaukee,13096,397,1385.0,42.0,21.5,0.0906,203,0.857
2020-7-9,Albuquerque,2816,94,415.0,13.8,11.3,0.147,77,1
2020-7-9,Tucson,10835,313,1035.0,29.9,30.8,0.45,323,4.71
2020-7-9,Fresno,7627,87,763.0,8.71,28.6,0.143,286,1.43
2020-7-9,Sacramento,4931,78,318.0,5.03,12.6,0.0828,196,1.29
2020-7-9,Atlanta,9586,319,901.0,30.0,27.6,0.0671,294,0.714
2020-7-9,Kansas City,2957,35,421.0,4.98,9.35,0.061,65.7,0.429
2020-7-9,Miami,55960,1092,2060.0,40.2,82.5,0.389,2242,10.6
2020-7-9,Raleigh,6826,61,614.0,5.49,15.9,0.154,177,1.71
2020-7-9,Omaha,7876,102,1379.0,17.9,13.3,0.175,76,1
2020-7-9,Oakland,7428,146,444.0,8.74,8.74,0.0684,146,1.14
2020-7-9,Minneapolis,12867,789,1016.0,62.3,9.24,0.079,117,1
2020-7-9,Tampa,16666,182,1132.0,12.4,41.6,0.359,613,5.29
2020-7-9,New Orleans,8344,539,2139.0,138.0,14.1,0.183,54.9,0.714
2020-7-9,Wichita,1922,28,372.0,5.43,15.3,0,79.1,0
2020-7-9,Cleveland,8518,383,690.0,31.0,17.4,0.197,215,2.43
2020-7-9,Bakersfield,5989,89,665.0,9.89,16.5,0.19,149,1.71
2020-7-9,Honolulu,842,13,86.4,1.33,2.43,0.0147,23.7,0.143
2020-7-9,Boise,3642,25,756.0,5.19,37.8,0.0593,182,0.286
2020-7-9,Salt Lake City,13763,124,1186.0,10.7,23.8,0.16,276,1.86
2020-7-9,Virginia Beach,1547,30,344.0,6.67,10.2,0,46,0
2020-7-9,Colorado Springs,2871,111,399.0,15.4,7.87,-0.178,56.7,-1.29
2020-7-9,Tulsa,4693,72,720.0,11.1,22.2,0.0439,145,0.286
2020-7-10,Los Angeles,127358,3738,1269.0,37.2,24.3,0.404,2435,40.6
2020-7-10,New York City,223078,22115,2676.0,265.0,3.51,0.221,293,18.4
2020-7-10,Chicago,94605,4693,1837.0,91.1,7.85,0.208,404,10.7
2020-7-10,Houston,42000,439,891.0,9.31,20.3,0.133,955,6.29
2020-7-10,Phoenix,76328,1049,1702.0,23.4,58.6,0.586,2628,26.3
2020-7-10,San Diego,18926,420,567.0,12.6,13.6,0.141,452,4.71
2020-7-10,Dallas,31525,445,1196.0,16.9,42.6,0.282,1121,7.43
2020-7-10,Las Vegas,21449,473,946.0,20.9,27.9,0.239,632,5.43
2020-7-10,Seattle,11634,635,516.0,28.2,5.79,0.0951,130,2.14
2020-7-10,Fort Worth,17334,262,824.0,12.5,26.6,0.197,559,4.14
2020-7-10,San Antonio,18614,166,929.0,8.29,31.3,0.349,627,7
2020-7-10,San Jose,5863,167,304.0,8.66,7.51,0.0445,145,0.857
2020-7-10,Detroit,23835,2750,1363.0,157.0,6.18,0.163,108,2.86
2020-7-10,Philadelphia,27341,1635,1726.0,103.0,7.26,0.144,115,2.29
2020-7-10,Columbus,11433,443,868.0,33.6,17.4,0.282,230,3.71
2020-7-10,Austin,14304,166,1123.0,13.0,36.9,0.359,471,4.57
2020-7-10,Charlotte,14157,163,1275.0,14.7,24.8,0.103,275,1.14
2020-7-10,Indianapolis,12052,738,1249.0,76.5,6.25,0.118,60.3,1.14
2020-7-10,Jacksonville,11772,74,1229.0,7.73,56.8,0.0895,544,0.857
2020-7-10,Memphis,13135,219,1402.0,23.4,30.3,0.335,284,3.14
2020-7-10,San Francisco,4319,50,490.0,5.67,9.67,0,85.3,0
2020-7-10,El Paso,8746,150,1042.0,17.9,35.4,0.255,297,2.14
2020-7-10,Baltimore,8262,363,1392.0,61.2,11.1,0.505,66.1,3
2020-7-10,Portland,2730,75,336.0,9.23,6.43,0.0527,52.3,0.429
2020-7-10,Boston,20228,1016,2516.0,126.0,5.19,0.124,41.7,1
2020-7-10,Oklahoma City,4379,72,549.0,9.03,20,0.0358,159,0.286
2020-7-10,Louisville,4458,222,581.0,29.0,7.9,0.205,60.6,1.57
2020-7-10,Denver,7759,394,1067.0,54.2,9.37,0.236,68.1,1.71
2020-7-10,Washington,10743,568,1522.0,80.5,6.23,0.263,44,1.86
2020-7-10,Nashville,13802,142,1988.0,20.5,55.3,0.494,384,3.43
2020-7-10,Milwaukee,13430,398,1420.0,42.1,23.1,0.106,219,1
2020-7-10,Albuquerque,2886,95,425.0,14.0,11.7,0.168,79.3,1.14
2020-7-10,Tucson,11172,313,1067.0,29.9,29.3,0.423,307,4.43
2020-7-10,Fresno,7906,88,791.0,8.81,29.4,0.157,294,1.57
2020-7-10,Sacramento,5151,79,332.0,5.09,13.6,0.092,212,1.43
2020-7-10,Atlanta,10021,321,942.0,30.2,28.3,0.094,301,1
2020-7-10,Kansas City,3040,38,432.0,5.41,8.92,0.122,62.7,0.857
2020-7-10,Miami,58340,1118,2147.0,41.1,84.3,0.442,2290,12
2020-7-10,Raleigh,7065,61,635.0,5.49,16.6,0.154,185,1.71
2020-7-10,Omaha,7978,103,1396.0,18.0,15.9,0.175,90.6,1
2020-7-10,Oakland,7506,147,449.0,8.8,8.66,0.0598,145,1
2020-7-10,Minneapolis,13054,790,1031.0,62.4,10.2,0.0564,129,0.714
2020-7-10,Tampa,17662,186,1200.0,12.6,44.8,0.369,660,5.43
2020-7-10,New Orleans,8476,541,2173.0,139.0,16.3,0.256,63.6,1
2020-7-10,Wichita,2074,28,402.0,5.43,14.1,0,72.9,0
2020-7-10,Cleveland,8786,393,711.0,31.8,16.1,0.243,199,3
2020-7-10,Bakersfield,6205,97,689.0,10.8,17.4,0.27,156,2.43
2020-7-10,Honolulu,867,13,89.0,1.33,2.43,0,23.7,0
2020-7-10,Boise,3812,25,792.0,5.19,38.7,0.0593,186,0.286
2020-7-10,Salt Lake City,14148,130,1219.0,11.2,24.6,0.222,286,2.57
2020-7-10,Virginia Beach,1663,30,370.0,6.67,13,0,58.4,0
2020-7-10,Colorado Springs,2953,115,410.0,16.0,8.49,-0.0992,61.1,-0.714
2020-7-10,Tulsa,4828,75,741.0,11.5,22.7,0.0658,148,0.429
2020-7-11,Los Angeles,130242,3793,1297.0,37.8,23.8,0.482,2392,48.4
2020-7-11,New York City,223382,22126,2679.0,265.0,3.4,0.206,284,17.1
2020-7-11,Chicago,95138,4711,1847.0,91.5,8.04,0.247,414,12.7
2020-7-11,Houston,43939,455,932.0,9.65,24.3,0.167,1147,7.86
2020-7-11,Phoenix,78481,1093,1750.0,24.4,59.4,0.678,2665,30.4
2020-7-11,San Diego,19434,422,582.0,12.6,13.7,0.15,458,5
2020-7-11,Dallas,32626,449,1238.0,17.0,42.5,0.293,1121,7.71
2020-7-11,Las Vegas,22286,483,983.0,21.3,28.9,0.303,654,6.86
2020-7-11,Seattle,11773,635,523.0,28.2,6.26,0.0888,141,2
2020-7-11,Fort Worth,17757,268,845.0,12.7,29.4,0.238,619,5
2020-7-11,San Antonio,19149,175,956.0,8.73,32.7,0.378,655,7.57
2020-7-11,San Jose,5983,167,310.0,8.66,6.71,0.0445,129,0.857
2020-7-11,Detroit,23922,2760,1367.0,158.0,6.33,0.245,111,4.29
2020-7-11,Philadelphia,27367,1636,1728.0,103.0,7.23,0.153,115,2.43
2020-7-11,Columbus,11724,445,890.0,33.8,18.5,0.271,243,3.57
2020-7-11,Austin,14622,168,1148.0,13.2,39.1,0.359,499,4.57
2020-7-11,Charlotte,14607,163,1316.0,14.7,26.1,0.103,290,1.14
2020-7-11,Indianapolis,12151,739,1260.0,76.6,7.01,0.133,67.6,1.29
2020-7-11,Jacksonville,12287,76,1283.0,7.94,54.8,0.119,525,1.14
2020-7-11,Memphis,13452,223,1435.0,23.8,28.8,0.381,270,3.57
2020-7-11,San Francisco,4429,50,502.0,5.67,10.5,0,92.1,0
2020-7-11,El Paso,9099,150,1084.0,17.9,36.5,0.255,307,2.14
2020-7-11,Baltimore,8380,364,1412.0,61.3,12.3,0.481,73.3,2.86
