date,cityid,revenue_all,revenue_ss40,revenue_ss60,revenue_ss65,revenue_ss70
2020-1-13,New Orleans,-0.141,0.064400002,-0.0612,-0.41200000000000003,-0.039999999
2020-1-13,Wichita,0.0143,0.0060800002,0.273,-0.058200002,-0.0275
2020-1-13,Cleveland,-0.046999998,-0.046700001,-0.0038200000000000005,0.054200001,-0.036600001
2020-1-13,Bakersfield,-0.0129,0.0261,0.06859999900000001,3.7400001000000004e-05,-0.0178
2020-1-13,Honolulu,-0.041099999,0.00296,-0.184,-0.09929999699999999,0.0091899997
2020-1-13,Boise,-0.037799999,0.048300002,-0.14,-0.114,0.0133
2020-1-13,Salt Lake City,-0.012,-0.021,-0.0196,0.0145,-0.0099099996
2020-1-13,Virginia Beach,-0.021600001,-0.033599999,-0.044599999,-0.043900002,-0.0185
2020-1-13,Colorado Springs,0.0255,-0.0017,0.0964,0.10099999999999999,-0.020400001
2020-1-13,Tulsa,-0.0601,-0.042300001,-0.124,-0.0062299999,-0.0535
2020-1-14,Los Angeles,-0.00232,-0.0041299998,0.0107,0.0228,-0.0251
2020-1-14,New York City,0.0134,0.0174,0.090599999,-0.068800002,0.046700001
2020-1-14,Chicago,-0.052000001,-0.053199999000000005,-0.111,-0.0063200002,-0.058600001
2020-1-14,Houston,-0.046500001,0.0137,-0.16,-0.030400001,-0.0392
2020-1-14,Phoenix,-0.0145,0.0026,-0.0634,-0.027100001000000002,0.0162
2020-1-14,San Diego,-0.027899998999999998,-0.037900001,9.600000299999999e-05,-0.078400001,-0.0101
2020-1-14,Dallas,0.025699998999999998,0.113,0.058499999000000004,-0.0757,0.0131
2020-1-14,Las Vegas,-0.034400001,0.000244,0.0136,0.0116,-0.115
2020-1-14,Seattle,-0.064300001,-0.0581,-0.097000003,-0.0713,-0.041900001
2020-1-14,Fort Worth,0.0008980000300000001,0.019300001,0.0121,-0.037599999,-0.0063700001
2020-1-14,San Antonio,-0.0125,-0.015799999,-0.059900000999999994,0.0126,0.021500001
2020-1-14,San Jose,-0.0188,-0.0273,-0.048700001,-0.05519999900000001,0.025900001000000002
2020-1-14,Detroit,-0.026000001000000002,-0.0704,0.146,-0.053199999000000005,-0.038699999
2020-1-14,Philadelphia,-0.0105,-0.027899998999999998,0.09239999900000001,-0.0059199999,-0.0222
2020-1-14,Columbus,0.0046899999,-0.0104,0.132,-0.035999998,0.0118
2020-1-14,Austin,0.0074200002000000004,0.00293,0.091700003,-0.028899999,-0.0175
2020-1-14,Charlotte,0.0092799999,0.023499999,-0.019300001,-0.053399999000000004,0.0164
2020-1-14,Indianapolis,-0.0096899997,0.058600001,-0.0118,0.00352,0.0165
2020-1-14,Jacksonville,-0.0073099998,0.036600001,-0.031300001,0.039099998999999996,-0.039700001
2020-1-14,Memphis,0.0064099999,0.0152,0.324,-0.0889,-0.0162
2020-1-14,San Francisco,-0.0056599998,-0.0133,0.14399999,-0.13,0.0095199998
2020-1-14,El Paso,-0.041299999,0.0177,-0.18600000000000003,-0.05090000099999999,-0.0069200001
2020-1-14,Baltimore,0.0229,0.124,-0.0039300001,-0.075599998,0.0064699999
2020-1-14,Portland,-0.0233,0.0147,0.04309999900000001,-0.04769999900000001,-0.0286
2020-1-14,Boston,8.7400003e-05,-0.0151,-0.043499999000000004,-0.00183,0.0166
2020-1-14,Oklahoma City,-0.0261,-0.0394,-0.133,-0.0068399999,-0.05229999900000001
2020-1-14,Louisville,0.00217,0.077200003,-0.07630000299999999,-0.059799999000000006,-0.043000000999999996
2020-1-14,Denver,-0.0414,-0.0010199999999999999,-0.156,-0.050799999000000005,-0.0144
2020-1-14,Washington,0.096000001,-0.053800002,0.44,-0.055399999000000005,0.0473
2020-1-14,Nashville,0.0031999999,0.035100002000000005,0.046100002,-0.0052800002,-0.028899999
2020-1-14,Milwaukee,-0.047899999000000006,-0.045200001,,-0.0526,-0.154
2020-1-14,Albuquerque,-0.0008270000099999999,0.029300001000000003,0.034499998999999996,-0.019300001,-0.046399999000000004
2020-1-14,Tucson,-0.00038499998999999997,0.033599999,0.055100000999999996,-0.0254,-0.012
2020-1-14,Fresno,0.00214,-0.0156,0.11599999999999999,-0.06319999700000001,-0.106
2020-1-14,Sacramento,-0.0163,0.0107,-0.12300000000000001,-0.0097000003,0.00229
2020-1-14,Atlanta,-0.054400000999999996,-0.056899998,-0.12,0.0418,-0.078699999
2020-1-14,Kansas City,-0.0068700002,0.049699999,0.046700001,-0.152,-0.0363
2020-1-14,Miami,-0.049800000999999997,-0.04769999900000001,-0.0722,-0.065499999,-0.041700002
2020-1-14,Raleigh,0.005909999799999999,-0.0187,0.0186,-0.0127,0.0048699998
2020-1-14,Omaha,-0.059500001,-0.072499998,0.097099997,-0.14,-0.0174
2020-1-14,Oakland,0.0015400000000000001,-0.0106,0.021299999,0.036400001,-0.029999999
2020-1-14,Minneapolis,-0.079000004,-0.09390000300000001,-0.072700001,-0.11,-0.086499996
2020-1-14,Tampa,-0.0198,-0.0407,0.045899998,-0.0392,-0.009879999799999999
2020-1-14,New Orleans,-0.11,0.12300000000000001,0.09120000199999999,-0.45699999,-0.00495
2020-1-14,Wichita,0.0076199998,0.0305,0.317,-0.147,0.0147
2020-1-14,Cleveland,-0.015799999,-0.0177,0.0524,0.0502,-0.0288
2020-1-14,Bakersfield,0.034699999,0.09030000099999999,0.25299999,0.00288,-0.0107
2020-1-14,Honolulu,-0.0265,-0.0111,-0.171,-0.0107,0.0152
2020-1-14,Boise,-0.049400002,0.0115,-0.16899999999999998,-0.0572,-0.025900001000000002
2020-1-14,Salt Lake City,0.0022700001,0.0174,0.078599997,0.0175,-0.020199999
2020-1-14,Virginia Beach,-0.034699999,-0.053100000999999994,-0.070600003,-0.081500001,-0.0113
2020-1-14,Colorado Springs,0.024700001,0.0107,0.045499999000000006,0.0634,0.0101
2020-1-14,Tulsa,-0.037500001,0.0162,-0.08820000300000001,-0.041299999,-0.0612
2020-1-15,Los Angeles,0.00128,0.00303,0.020099999,0.038800001,-0.013999999999999999
2020-1-15,New York City,0.0124,0.016899999,0.0317,-0.0087200003,0.0361
2020-1-15,Chicago,-0.049199997999999995,-0.0524,-0.115,0.0174,-0.067199998
2020-1-15,Houston,-0.044199999000000004,0.0135,-0.13,-0.037500001,-0.0484
2020-1-15,Phoenix,-0.006659999999999999,-0.0107,-0.0561,0.0081799999,0.0254
2020-1-15,San Diego,-0.0253,-0.0451,-0.031399999,-0.050999999000000004,-0.0032800001
2020-1-15,Dallas,0.0142,0.0757,0.0416,-0.065200001,0.018300001
2020-1-15,Las Vegas,-0.0135,0.0669,-0.011000000000000001,-0.0195,-0.09799999699999999
2020-1-15,Seattle,-0.094300002,-0.095299996,-0.17800000000000002,-0.075800002,-0.032600001
2020-1-15,Fort Worth,-0.009270000300000001,-0.00345,-0.0086700004,-0.021600001,-0.017000001
2020-1-15,San Antonio,0.0048699998,0.033,-0.075199999,0.0539,0.0272
